Cell HMS LINCS ID,Cell Name,Small Molecule HMS LINCS ID,Small Molecule Name,Small Mol Concentration,Small Mol Conc Unit,Protein Stimulus HMS LINCS ID,Protein Stimulus Name,Other Stimulus HMS LINCS ID,Other Stimulus Name,Stimulus Concentration,Stimulus Conc Unit,ExpPlate,Measured Protein,Measured Protein MFI (a.u.),Bead Count
60002-1,N2645,10439-101-2,PH-797804,0.6,uM,,,,,,,4,MIG,24.5,36
60007-1,RA2708,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,4,MIG,34.0,42
60007-1,RA2708,10439-101-2,PH-797804,0.6,uM,,,,,,,4,MIG,26.0,39
,,,,,,201285,TNF-a,,,100,ng/mL,0,MIG,16.0,55
,,,,,,201286,IL-1 alpha,,,100,ng/mL,0,MIG,36.0,45
,,,,,,,,90002-1,Poly(I:C),2,ug/mL,0,MIG,15.5,34
,,,,,,201285,TNF-a,,,100,ng/mL,0,MIG,16.0,38
,,,,,,201286,IL-1 alpha,,,100,ng/mL,0,MIG,43.0,42
,,,,,,,,90002-1,Poly(I:C),2,ug/mL,0,MIG,12.0,39
,,,,,,201285,TNF-a,,,100,ng/mL,0,MIG,14.0,45
,,,,,,201286,IL-1 alpha,,,100,ng/mL,0,MIG,45.0,30
,,,,,,,,90002-1,Poly(I:C),2,ug/mL,0,MIG,19.0,35
,,,,,,201285,TNF-a,,,100,ng/mL,0,MIG,15.0,41
,,,,,,201286,IL-1 alpha,,,100,ng/mL,0,MIG,39.0,44
,,,,,,,,90002-1,Poly(I:C),2,ug/mL,0,MIG,14.0,48
,,,,,,201285,TNF-a,,,100,ng/mL,0,MIG,15.0,49
,,,,,,201286,IL-1 alpha,,,100,ng/mL,0,MIG,28.0,48
,,,,,,,,90002-1,Poly(I:C),2,ug/mL,0,MIG,17.0,42
,,,,,,201285,TNF-a,,,100,ng/mL,0,MIG,14.0,43
,,,,,,201286,IL-1 alpha,,,100,ng/mL,0,MIG,39.0,46
,,,,,,,,90002-1,Poly(I:C),2,ug/mL,0,MIG,13.0,32
,,,,,,201285,TNF-a,,,100,ng/mL,0,MIG,20.0,42
,,,,,,201286,IL-1 alpha,,,100,ng/mL,0,MIG,42.0,59
,,,,,,,,90002-1,Poly(I:C),2,ug/mL,0,MIG,15.0,39
,,,,,,201285,TNF-a,,,100,ng/mL,0,MIG,17.0,55
,,,,,,201286,IL-1 alpha,,,100,ng/mL,0,MIG,37.0,39
,,,,,,,,90002-1,Poly(I:C),2,ug/mL,0,MIG,17.0,56
,,,,,,,,,,,,0,IFN-a2,21.0,41
,,,,,,,,,,,,0,IFN-a2,24.0,41
,,,,,,,,,,,,0,IFN-a2,22.5,46
60004-1,RA1869,,,,,,,,,,,1,IFN-a2,29.0,57
60003-1,N2759,,,,,,,,,,,1,IFN-a2,25.0,79
60005-1,RA1931,,,,,,,,,,,1,IFN-a2,26.0,50
60001-1,N2586,,,,,,,,,,,1,IFN-a2,23.0,57
60004-1,RA1869,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,1,IFN-a2,24.0,50
60004-1,RA1869,10439-101-2,PH-797804,0.6,uM,,,,,,,1,IFN-a2,34.0,67
60003-1,N2759,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,1,IFN-a2,21.0,55
60003-1,N2759,10439-101-2,PH-797804,0.6,uM,,,,,,,1,IFN-a2,23.0,37
60005-1,RA1931,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,1,IFN-a2,26.0,47
60005-1,RA1931,10439-101-2,PH-797804,0.6,uM,,,,,,,1,IFN-a2,23.5,46
60001-1,N2586,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,1,IFN-a2,23.0,66
60001-1,N2586,10439-101-2,PH-797804,0.6,uM,,,,,,,1,IFN-a2,29.0,63
60004-1,RA1869,,,,,201285,TNF-a,,,100,ng/mL,1,IFN-a2,29.0,71
60003-1,N2759,,,,,201285,TNF-a,,,100,ng/mL,1,IFN-a2,26.5,66
60005-1,RA1931,,,,,201285,TNF-a,,,100,ng/mL,1,IFN-a2,24.0,63
60001-1,N2586,,,,,201285,TNF-a,,,100,ng/mL,1,IFN-a2,22.0,65
60004-1,RA1869,10363-101-2,JNK-IN-8,3.0,uM,201285,TNF-a,,,100,ng/mL,1,IFN-a2,26.0,57
60004-1,RA1869,10439-101-2,PH-797804,0.6,uM,201285,TNF-a,,,100,ng/mL,1,IFN-a2,32.0,41
60003-1,N2759,10363-101-2,JNK-IN-8,3.0,uM,201285,TNF-a,,,100,ng/mL,1,IFN-a2,20.5,56
60003-1,N2759,10439-101-2,PH-797804,0.6,uM,201285,TNF-a,,,100,ng/mL,1,IFN-a2,26.0,53
60005-1,RA1931,10363-101-2,JNK-IN-8,3.0,uM,201285,TNF-a,,,100,ng/mL,1,IFN-a2,23.0,52
60005-1,RA1931,10439-101-2,PH-797804,0.6,uM,201285,TNF-a,,,100,ng/mL,1,IFN-a2,20.0,47
60001-1,N2586,10363-101-2,JNK-IN-8,3.0,uM,201285,TNF-a,,,100,ng/mL,1,IFN-a2,23.0,61
60001-1,N2586,10439-101-2,PH-797804,0.6,uM,201285,TNF-a,,,100,ng/mL,1,IFN-a2,24.0,59
60004-1,RA1869,,,,,201286,IL-1 alpha,,,100,ng/mL,1,IFN-a2,43.0,70
60003-1,N2759,,,,,201286,IL-1 alpha,,,100,ng/mL,1,IFN-a2,33.0,64
60005-1,RA1931,,,,,201286,IL-1 alpha,,,100,ng/mL,1,IFN-a2,39.0,61
60001-1,N2586,,,,,201286,IL-1 alpha,,,100,ng/mL,1,IFN-a2,42.0,48
60004-1,RA1869,10363-101-2,JNK-IN-8,3.0,uM,201286,IL-1 alpha,,,100,ng/mL,1,IFN-a2,40.5,56
60004-1,RA1869,10439-101-2,PH-797804,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,1,IFN-a2,43.0,57
60003-1,N2759,10363-101-2,JNK-IN-8,3.0,uM,201286,IL-1 alpha,,,100,ng/mL,1,IFN-a2,34.0,52
60003-1,N2759,10439-101-2,PH-797804,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,1,IFN-a2,41.0,57
60005-1,RA1931,10363-101-2,JNK-IN-8,3.0,uM,201286,IL-1 alpha,,,100,ng/mL,1,IFN-a2,38.5,42
60005-1,RA1931,10439-101-2,PH-797804,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,1,IFN-a2,35.5,56
60001-1,N2586,10363-101-2,JNK-IN-8,3.0,uM,201286,IL-1 alpha,,,100,ng/mL,1,IFN-a2,29.0,48
60001-1,N2586,10439-101-2,PH-797804,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,1,IFN-a2,42.0,53
60004-1,RA1869,,,,,,,90002-1,Poly(I:C),2,ug/mL,1,IFN-a2,25.0,94
60003-1,N2759,,,,,,,90002-1,Poly(I:C),2,ug/mL,1,IFN-a2,23.0,81
60005-1,RA1931,,,,,,,90002-1,Poly(I:C),2,ug/mL,1,IFN-a2,22.0,54
60001-1,N2586,,,,,,,90002-1,Poly(I:C),2,ug/mL,1,IFN-a2,22.0,67
60004-1,RA1869,10363-101-2,JNK-IN-8,3.0,uM,,,90002-1,Poly(I:C),2,ug/mL,1,IFN-a2,25.0,57
60004-1,RA1869,10439-101-2,PH-797804,0.6,uM,,,90002-1,Poly(I:C),2,ug/mL,1,IFN-a2,24.0,67
60003-1,N2759,10363-101-2,JNK-IN-8,3.0,uM,,,90002-1,Poly(I:C),2,ug/mL,1,IFN-a2,19.0,46
60003-1,N2759,10439-101-2,PH-797804,0.6,uM,,,90002-1,Poly(I:C),2,ug/mL,1,IFN-a2,17.0,51
60005-1,RA1931,10363-101-2,JNK-IN-8,3.0,uM,,,90002-1,Poly(I:C),2,ug/mL,1,IFN-a2,20.0,43
60005-1,RA1931,10439-101-2,PH-797804,0.6,uM,,,90002-1,Poly(I:C),2,ug/mL,1,IFN-a2,21.5,48
60001-1,N2586,10363-101-2,JNK-IN-8,3.0,uM,,,90002-1,Poly(I:C),2,ug/mL,1,IFN-a2,20.0,53
60001-1,N2586,10439-101-2,PH-797804,0.6,uM,,,90002-1,Poly(I:C),2,ug/mL,1,IFN-a2,23.0,49
60004-1,RA1869,,,,,,,,,,,1,IFN-a2,25.0,77
60003-1,N2759,,,,,,,,,,,1,IFN-a2,20.5,64
60005-1,RA1931,,,,,,,,,,,1,IFN-a2,23.0,65
60001-1,N2586,,,,,,,,,,,1,IFN-a2,22.0,51
60004-1,RA1869,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,1,IFN-a2,25.0,64
60004-1,RA1869,10439-101-2,PH-797804,0.6,uM,,,,,,,1,IFN-a2,27.0,61
60003-1,N2759,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,1,IFN-a2,21.0,60
60003-1,N2759,10439-101-2,PH-797804,0.6,uM,,,,,,,1,IFN-a2,23.0,46
60005-1,RA1931,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,1,IFN-a2,20.0,55
60005-1,RA1931,10439-101-2,PH-797804,0.6,uM,,,,,,,1,IFN-a2,20.0,51
60001-1,N2586,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,1,IFN-a2,22.0,67
60001-1,N2586,10439-101-2,PH-797804,0.6,uM,,,,,,,1,IFN-a2,21.0,71
60004-1,RA1869,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,1,IFN-a2,24.0,65
60004-1,RA1869,10228-102-3,IKK16,2.0,uM,,,,,,,1,IFN-a2,19.0,77
60003-1,N2759,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,1,IFN-a2,18.0,69
60003-1,N2759,10228-102-3,IKK16,2.0,uM,,,,,,,1,IFN-a2,19.0,69
60005-1,RA1931,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,1,IFN-a2,21.0,69
60005-1,RA1931,10228-102-3,IKK16,2.0,uM,,,,,,,1,IFN-a2,20.0,73
60001-1,N2586,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,1,IFN-a2,19.0,45
60001-1,N2586,10228-102-3,IKK16,2.0,uM,,,,,,,1,IFN-a2,18.0,68
60004-1,RA1869,10226-101-2,Tofacitinib,0.3,uM,,,,,,,1,IFN-a2,21.0,60
60004-1,RA1869,,,,,,,,,,,1,IFN-a2,25.0,61
60003-1,N2759,10226-101-2,Tofacitinib,0.3,uM,,,,,,,1,IFN-a2,19.0,59
60003-1,N2759,,,,,,,,,,,1,IFN-a2,20.0,59
60005-1,RA1931,10226-101-2,Tofacitinib,0.3,uM,,,,,,,1,IFN-a2,18.0,68
60005-1,RA1931,,,,,,,,,,,1,IFN-a2,19.5,44
60001-1,N2586,10226-101-2,Tofacitinib,0.3,uM,,,,,,,1,IFN-a2,20.0,62
60001-1,N2586,,,,,,,,,,,1,IFN-a2,21.0,46
60004-1,RA1869,10356-101-3,5z-7-oxozeaenol,0.6,uM,201285,TNF-a,,,100,ng/mL,1,IFN-a2,20.0,73
60004-1,RA1869,10228-102-3,IKK16,2.0,uM,201285,TNF-a,,,100,ng/mL,1,IFN-a2,24.0,69
60003-1,N2759,10356-101-3,5z-7-oxozeaenol,0.6,uM,201285,TNF-a,,,100,ng/mL,1,IFN-a2,21.0,66
60003-1,N2759,10228-102-3,IKK16,2.0,uM,201285,TNF-a,,,100,ng/mL,1,IFN-a2,20.0,65
60005-1,RA1931,10356-101-3,5z-7-oxozeaenol,0.6,uM,201285,TNF-a,,,100,ng/mL,1,IFN-a2,19.0,61
60005-1,RA1931,10228-102-3,IKK16,2.0,uM,201285,TNF-a,,,100,ng/mL,1,IFN-a2,22.0,70
60001-1,N2586,10356-101-3,5z-7-oxozeaenol,0.6,uM,201285,TNF-a,,,100,ng/mL,1,IFN-a2,22.0,62
60001-1,N2586,10228-102-3,IKK16,2.0,uM,201285,TNF-a,,,100,ng/mL,1,IFN-a2,21.0,65
60004-1,RA1869,10226-101-2,Tofacitinib,0.3,uM,201285,TNF-a,,,100,ng/mL,1,IFN-a2,26.0,62
60004-1,RA1869,,,,,201285,TNF-a,,,100,ng/mL,1,IFN-a2,25.0,58
60003-1,N2759,10226-101-2,Tofacitinib,0.3,uM,201285,TNF-a,,,100,ng/mL,1,IFN-a2,23.0,55
60003-1,N2759,,,,,201285,TNF-a,,,100,ng/mL,1,IFN-a2,26.0,47
60005-1,RA1931,10226-101-2,Tofacitinib,0.3,uM,201285,TNF-a,,,100,ng/mL,1,IFN-a2,23.0,59
60005-1,RA1931,,,,,201285,TNF-a,,,100,ng/mL,1,IFN-a2,22.0,46
60001-1,N2586,10226-101-2,Tofacitinib,0.3,uM,201285,TNF-a,,,100,ng/mL,1,IFN-a2,22.0,64
60001-1,N2586,,,,,201285,TNF-a,,,100,ng/mL,1,IFN-a2,21.0,60
60004-1,RA1869,10356-101-3,5z-7-oxozeaenol,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,1,IFN-a2,43.0,47
60004-1,RA1869,10228-102-3,IKK16,2.0,uM,201286,IL-1 alpha,,,100,ng/mL,1,IFN-a2,33.5,62
60003-1,N2759,10356-101-3,5z-7-oxozeaenol,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,1,IFN-a2,35.0,56
60003-1,N2759,10228-102-3,IKK16,2.0,uM,201286,IL-1 alpha,,,100,ng/mL,1,IFN-a2,41.0,51
60005-1,RA1931,10356-101-3,5z-7-oxozeaenol,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,1,IFN-a2,34.0,57
60005-1,RA1931,10228-102-3,IKK16,2.0,uM,201286,IL-1 alpha,,,100,ng/mL,1,IFN-a2,29.5,54
60001-1,N2586,10356-101-3,5z-7-oxozeaenol,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,1,IFN-a2,35.5,68
60001-1,N2586,10228-102-3,IKK16,2.0,uM,201286,IL-1 alpha,,,100,ng/mL,1,IFN-a2,27.0,51
60004-1,RA1869,10226-101-2,Tofacitinib,0.3,uM,201286,IL-1 alpha,,,100,ng/mL,1,IFN-a2,39.5,52
60004-1,RA1869,,,,,201286,IL-1 alpha,,,100,ng/mL,1,IFN-a2,41.0,49
60003-1,N2759,10226-101-2,Tofacitinib,0.3,uM,201286,IL-1 alpha,,,100,ng/mL,1,IFN-a2,37.5,54
60003-1,N2759,,,,,201286,IL-1 alpha,,,100,ng/mL,1,IFN-a2,38.0,46
60005-1,RA1931,10226-101-2,Tofacitinib,0.3,uM,201286,IL-1 alpha,,,100,ng/mL,1,IFN-a2,40.0,51
60005-1,RA1931,,,,,201286,IL-1 alpha,,,100,ng/mL,1,IFN-a2,40.0,35
60001-1,N2586,10226-101-2,Tofacitinib,0.3,uM,201286,IL-1 alpha,,,100,ng/mL,1,IFN-a2,34.5,64
60001-1,N2586,,,,,201286,IL-1 alpha,,,100,ng/mL,1,IFN-a2,39.5,50
60004-1,RA1869,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,90002-1,Poly(I:C),2,ug/mL,1,IFN-a2,25.0,61
60004-1,RA1869,10228-102-3,IKK16,2.0,uM,,,90002-1,Poly(I:C),2,ug/mL,1,IFN-a2,16.0,50
60003-1,N2759,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,90002-1,Poly(I:C),2,ug/mL,1,IFN-a2,21.0,60
60003-1,N2759,10228-102-3,IKK16,2.0,uM,,,90002-1,Poly(I:C),2,ug/mL,1,IFN-a2,21.0,65
60005-1,RA1931,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,90002-1,Poly(I:C),2,ug/mL,1,IFN-a2,17.0,61
60005-1,RA1931,10228-102-3,IKK16,2.0,uM,,,90002-1,Poly(I:C),2,ug/mL,1,IFN-a2,20.5,60
60001-1,N2586,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,90002-1,Poly(I:C),2,ug/mL,1,IFN-a2,19.0,56
60001-1,N2586,10228-102-3,IKK16,2.0,uM,,,90002-1,Poly(I:C),2,ug/mL,1,IFN-a2,19.0,59
60004-1,RA1869,10226-101-2,Tofacitinib,0.3,uM,,,90002-1,Poly(I:C),2,ug/mL,1,IFN-a2,25.0,57
60004-1,RA1869,,,,,,,90002-1,Poly(I:C),2,ug/mL,1,IFN-a2,20.0,51
60003-1,N2759,10226-101-2,Tofacitinib,0.3,uM,,,90002-1,Poly(I:C),2,ug/mL,1,IFN-a2,21.0,57
60003-1,N2759,,,,,,,90002-1,Poly(I:C),2,ug/mL,1,IFN-a2,19.0,73
60005-1,RA1931,10226-101-2,Tofacitinib,0.3,uM,,,90002-1,Poly(I:C),2,ug/mL,1,IFN-a2,20.0,55
60005-1,RA1931,,,,,,,90002-1,Poly(I:C),2,ug/mL,1,IFN-a2,21.0,47
60001-1,N2586,10226-101-2,Tofacitinib,0.3,uM,,,90002-1,Poly(I:C),2,ug/mL,1,IFN-a2,17.5,48
60001-1,N2586,,,,,,,90002-1,Poly(I:C),2,ug/mL,1,IFN-a2,23.0,55
60004-1,RA1869,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,1,IFN-a2,25.5,82
60004-1,RA1869,10228-102-3,IKK16,2.0,uM,,,,,,,1,IFN-a2,23.0,68
60003-1,N2759,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,1,IFN-a2,19.5,64
60003-1,N2759,10228-102-3,IKK16,2.0,uM,,,,,,,1,IFN-a2,18.0,53
60005-1,RA1931,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,1,IFN-a2,19.0,58
60005-1,RA1931,10228-102-3,IKK16,2.0,uM,,,,,,,1,IFN-a2,17.0,77
60001-1,N2586,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,1,IFN-a2,16.0,49
60001-1,N2586,10228-102-3,IKK16,2.0,uM,,,,,,,1,IFN-a2,21.0,43
60004-1,RA1869,10226-101-2,Tofacitinib,0.3,uM,,,,,,,1,IFN-a2,27.5,52
60004-1,RA1869,,,,,,,,,,,1,IFN-a2,25.0,49
60003-1,N2759,10226-101-2,Tofacitinib,0.3,uM,,,,,,,1,IFN-a2,19.0,50
60003-1,N2759,,,,,,,,,,,1,IFN-a2,19.0,48
60005-1,RA1931,10226-101-2,Tofacitinib,0.3,uM,,,,,,,1,IFN-a2,22.0,62
60005-1,RA1931,,,,,,,,,,,1,IFN-a2,17.0,39
60001-1,N2586,10226-101-2,Tofacitinib,0.3,uM,,,,,,,1,IFN-a2,19.0,67
60001-1,N2586,,,,,,,,,,,1,IFN-a2,21.0,50
,,,,,,,,,,,,0,IFN-a2,18.0,46
,,,,,,,,,,,,0,IFN-a2,19.0,57
,,,,,,,,,,,,0,IFN-a2,21.0,45
,,,,,,,,,,,,0,IFN-a2,27.5,42
,,,,,,,,,,,,0,IFN-a2,29.0,42
,,,,,,,,,,,,0,IFN-a2,27.5,42
60006-1,RA2159,,,,,,,,,,,2,IFN-a2,27.5,58
60002-1,N2645,,,,,,,,,,,2,IFN-a2,29.0,64
60007-1,RA2708,,,,,,,,,,,2,IFN-a2,26.0,57
60006-1,RA2159,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,2,IFN-a2,25.5,64
60006-1,RA2159,10439-101-2,PH-797804,0.6,uM,,,,,,,2,IFN-a2,29.0,65
60002-1,N2645,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,2,IFN-a2,23.0,51
60002-1,N2645,10439-101-2,PH-797804,0.6,uM,,,,,,,2,IFN-a2,28.5,64
60007-1,RA2708,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,2,IFN-a2,31.0,46
60007-1,RA2708,10439-101-2,PH-797804,0.6,uM,,,,,,,2,IFN-a2,29.0,59
60006-1,RA2159,,,,,201285,TNF-a,,,100,ng/mL,2,IFN-a2,27.0,64
60002-1,N2645,,,,,201285,TNF-a,,,100,ng/mL,2,IFN-a2,29.0,63
60007-1,RA2708,,,,,201285,TNF-a,,,100,ng/mL,2,IFN-a2,28.5,62
60006-1,RA2159,10363-101-2,JNK-IN-8,3.0,uM,201285,TNF-a,,,100,ng/mL,2,IFN-a2,30.0,65
60006-1,RA2159,10439-101-2,PH-797804,0.6,uM,201285,TNF-a,,,100,ng/mL,2,IFN-a2,25.0,61
60002-1,N2645,10363-101-2,JNK-IN-8,3.0,uM,201285,TNF-a,,,100,ng/mL,2,IFN-a2,32.0,64
60002-1,N2645,10439-101-2,PH-797804,0.6,uM,201285,TNF-a,,,100,ng/mL,2,IFN-a2,29.5,68
60007-1,RA2708,10363-101-2,JNK-IN-8,3.0,uM,201285,TNF-a,,,100,ng/mL,2,IFN-a2,27.5,56
60007-1,RA2708,10439-101-2,PH-797804,0.6,uM,201285,TNF-a,,,100,ng/mL,2,IFN-a2,28.0,59
60006-1,RA2159,,,,,201286,IL-1 alpha,,,100,ng/mL,2,IFN-a2,45.0,60
60002-1,N2645,,,,,201286,IL-1 alpha,,,100,ng/mL,2,IFN-a2,45.0,84
60007-1,RA2708,,,,,201286,IL-1 alpha,,,100,ng/mL,2,IFN-a2,43.5,80
60006-1,RA2159,10363-101-2,JNK-IN-8,3.0,uM,201286,IL-1 alpha,,,100,ng/mL,2,IFN-a2,52.0,52
60006-1,RA2159,10439-101-2,PH-797804,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,2,IFN-a2,41.0,62
60002-1,N2645,10363-101-2,JNK-IN-8,3.0,uM,201286,IL-1 alpha,,,100,ng/mL,2,IFN-a2,47.5,60
60002-1,N2645,10439-101-2,PH-797804,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,2,IFN-a2,44.0,61
60007-1,RA2708,10363-101-2,JNK-IN-8,3.0,uM,201286,IL-1 alpha,,,100,ng/mL,2,IFN-a2,45.5,60
60007-1,RA2708,10439-101-2,PH-797804,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,2,IFN-a2,43.0,74
60006-1,RA2159,,,,,,,90002-1,Poly(I:C),2,ug/mL,2,IFN-a2,27.0,76
60002-1,N2645,,,,,,,90002-1,Poly(I:C),2,ug/mL,2,IFN-a2,30.0,67
60007-1,RA2708,,,,,,,90002-1,Poly(I:C),2,ug/mL,2,IFN-a2,26.0,70
60006-1,RA2159,10363-101-2,JNK-IN-8,3.0,uM,,,90002-1,Poly(I:C),2,ug/mL,2,IFN-a2,26.0,76
60006-1,RA2159,10439-101-2,PH-797804,0.6,uM,,,90002-1,Poly(I:C),2,ug/mL,2,IFN-a2,27.0,61
60002-1,N2645,10363-101-2,JNK-IN-8,3.0,uM,,,90002-1,Poly(I:C),2,ug/mL,2,IFN-a2,28.0,70
60002-1,N2645,10439-101-2,PH-797804,0.6,uM,,,90002-1,Poly(I:C),2,ug/mL,2,IFN-a2,26.0,57
60007-1,RA2708,10363-101-2,JNK-IN-8,3.0,uM,,,90002-1,Poly(I:C),2,ug/mL,2,IFN-a2,24.0,63
60007-1,RA2708,10439-101-2,PH-797804,0.6,uM,,,90002-1,Poly(I:C),2,ug/mL,2,IFN-a2,23.0,71
60006-1,RA2159,,,,,,,,,,,2,IFN-a2,27.0,84
60002-1,N2645,,,,,,,,,,,2,IFN-a2,27.0,67
60007-1,RA2708,,,,,,,,,,,2,IFN-a2,26.0,80
60006-1,RA2159,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,2,IFN-a2,24.5,68
60006-1,RA2159,10439-101-2,PH-797804,0.6,uM,,,,,,,2,IFN-a2,24.5,74
60002-1,N2645,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,2,IFN-a2,29.0,74
60002-1,N2645,10439-101-2,PH-797804,0.6,uM,,,,,,,2,IFN-a2,28.0,67
60007-1,RA2708,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,2,IFN-a2,25.0,62
60007-1,RA2708,10439-101-2,PH-797804,0.6,uM,,,,,,,2,IFN-a2,23.5,58
60006-1,RA2159,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,2,IFN-a2,26.0,54
60006-1,RA2159,10228-102-3,IKK16,2.0,uM,,,,,,,2,IFN-a2,21.5,92
60002-1,N2645,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,2,IFN-a2,26.0,83
60002-1,N2645,10228-102-3,IKK16,2.0,uM,,,,,,,2,IFN-a2,25.5,74
60007-1,RA2708,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,2,IFN-a2,25.0,77
60007-1,RA2708,10228-102-3,IKK16,2.0,uM,,,,,,,2,IFN-a2,27.0,83
60006-1,RA2159,10226-101-2,Tofacitinib,0.3,uM,,,,,,,2,IFN-a2,23.0,83
60006-1,RA2159,,,,,,,,,,,2,IFN-a2,24.0,71
60002-1,N2645,10226-101-2,Tofacitinib,0.3,uM,,,,,,,2,IFN-a2,27.5,64
60002-1,N2645,,,,,,,,,,,2,IFN-a2,23.5,44
60007-1,RA2708,10226-101-2,Tofacitinib,0.3,uM,,,,,,,2,IFN-a2,23.0,52
60007-1,RA2708,,,,,,,,,,,2,IFN-a2,27.0,64
60006-1,RA2159,10356-101-3,5z-7-oxozeaenol,0.6,uM,201285,TNF-a,,,100,ng/mL,2,IFN-a2,26.0,81
60006-1,RA2159,10228-102-3,IKK16,2.0,uM,201285,TNF-a,,,100,ng/mL,2,IFN-a2,25.0,63
60002-1,N2645,10356-101-3,5z-7-oxozeaenol,0.6,uM,201285,TNF-a,,,100,ng/mL,2,IFN-a2,26.0,63
60002-1,N2645,10228-102-3,IKK16,2.0,uM,201285,TNF-a,,,100,ng/mL,2,IFN-a2,25.5,74
60007-1,RA2708,10356-101-3,5z-7-oxozeaenol,0.6,uM,201285,TNF-a,,,100,ng/mL,2,IFN-a2,28.0,81
60007-1,RA2708,10228-102-3,IKK16,2.0,uM,201285,TNF-a,,,100,ng/mL,2,IFN-a2,26.0,74
60006-1,RA2159,10226-101-2,Tofacitinib,0.3,uM,201285,TNF-a,,,100,ng/mL,2,IFN-a2,25.0,85
60006-1,RA2159,,,,,201285,TNF-a,,,100,ng/mL,2,IFN-a2,26.5,68
60002-1,N2645,10226-101-2,Tofacitinib,0.3,uM,201285,TNF-a,,,100,ng/mL,2,IFN-a2,28.0,59
60002-1,N2645,,,,,201285,TNF-a,,,100,ng/mL,2,IFN-a2,30.0,63
60007-1,RA2708,10226-101-2,Tofacitinib,0.3,uM,201285,TNF-a,,,100,ng/mL,2,IFN-a2,30.0,55
60007-1,RA2708,,,,,201285,TNF-a,,,100,ng/mL,2,IFN-a2,30.0,53
60006-1,RA2159,10356-101-3,5z-7-oxozeaenol,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,2,IFN-a2,46.0,57
60006-1,RA2159,10228-102-3,IKK16,2.0,uM,201286,IL-1 alpha,,,100,ng/mL,2,IFN-a2,43.0,75
60002-1,N2645,10356-101-3,5z-7-oxozeaenol,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,2,IFN-a2,46.0,71
60002-1,N2645,10228-102-3,IKK16,2.0,uM,201286,IL-1 alpha,,,100,ng/mL,2,IFN-a2,44.0,65
60007-1,RA2708,10356-101-3,5z-7-oxozeaenol,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,2,IFN-a2,45.0,71
60007-1,RA2708,10228-102-3,IKK16,2.0,uM,201286,IL-1 alpha,,,100,ng/mL,2,IFN-a2,41.0,59
60006-1,RA2159,10226-101-2,Tofacitinib,0.3,uM,201286,IL-1 alpha,,,100,ng/mL,2,IFN-a2,41.5,50
60006-1,RA2159,,,,,201286,IL-1 alpha,,,100,ng/mL,2,IFN-a2,37.5,64
60002-1,N2645,10226-101-2,Tofacitinib,0.3,uM,201286,IL-1 alpha,,,100,ng/mL,2,IFN-a2,46.0,57
60002-1,N2645,,,,,201286,IL-1 alpha,,,100,ng/mL,2,IFN-a2,47.0,65
60007-1,RA2708,10226-101-2,Tofacitinib,0.3,uM,201286,IL-1 alpha,,,100,ng/mL,2,IFN-a2,37.5,62
