Cell HMS LINCS ID,Cell Name,Small Molecule HMS LINCS ID,Small Molecule Name,Small Mol Concentration,Small Mol Conc Unit,LJP Library Plate,Replicate,Assay Well,Timepoint,Timepoint Unit,Total Cell Count Before Treatment,Total Cell Count After Treatment,Total Control Cell Count,Relative Cell Count,Relative Growth Rate After Treatment
50583-7,MCF 10A,10069-101-1,Enzastaurin,0.37,uM,LJP5,1,D16,72,hr,962,11161,10605,1.0524,1.0576
50583-7,MCF 10A,10069-101-1,Enzastaurin,0.37,uM,LJP5,2,D16,72,hr,962,10571,10605,0.9968,0.9965
50583-7,MCF 10A,10069-101-1,Enzastaurin,0.37,uM,LJP5,3,D16,72,hr,962,10821,10605,1.0204,1.0224
50583-7,MCF 10A,10097-101-1,Erlotinib,0.37,uM,LJP5,1,M22,72,hr,962,2106,10605,0.1986,0.1186
50583-7,MCF 10A,10097-101-1,Erlotinib,0.37,uM,LJP5,2,M22,72,hr,962,2269,10605,0.2140,0.1355
50583-7,MCF 10A,10097-101-1,Erlotinib,0.37,uM,LJP5,3,M22,72,hr,962,2265,10605,0.2136,0.1351
50583-7,MCF 10A,10157-101-1,Foretinib,0.37,uM,LJP5,1,H10,72,hr,962,8642,10605,0.8149,0.7964
50583-7,MCF 10A,10157-101-1,Foretinib,0.37,uM,LJP5,2,H10,72,hr,962,8357,10605,0.7880,0.7669
50583-7,MCF 10A,10157-101-1,Foretinib,0.37,uM,LJP5,3,H10,72,hr,962,8160,10605,0.7694,0.7464
50583-7,MCF 10A,10040-101-1,R406,0.37,uM,LJP6,1,C16,72,hr,962,9418,10605,0.8881,0.8769
50583-7,MCF 10A,10040-101-1,R406,0.37,uM,LJP6,2,C16,72,hr,962,9007,10605,0.8493,0.8343
50583-7,MCF 10A,10040-101-1,R406,0.37,uM,LJP6,3,C16,72,hr,962,9560,10605,0.9015,0.8916
50583-7,MCF 10A,10047-101-1,Pictilisib,0.37,uM,LJP6,1,D22,72,hr,962,7085,10605,0.6681,0.6350
50583-7,MCF 10A,10047-101-1,Pictilisib,0.37,uM,LJP6,2,D22,72,hr,962,6947,10605,0.6551,0.6206
50583-7,MCF 10A,10047-101-1,Pictilisib,0.37,uM,LJP6,3,D22,72,hr,962,7084,10605,0.6680,0.6349
50583-7,MCF 10A,10098-101-1,Gefitinib,0.37,uM,LJP6,1,N10,72,hr,962,2185,10605,0.2060,0.1268
50583-7,MCF 10A,10098-101-1,Gefitinib,0.37,uM,LJP6,2,N10,72,hr,962,2434,10605,0.2295,0.1526
50583-7,MCF 10A,10098-101-1,Gefitinib,0.37,uM,LJP6,3,N10,72,hr,962,2183,10605,0.2058,0.1266
50583-7,MCF 10A,10108-101-1,Geldanamycin,0.37,uM,LJP5,1,O04,72,hr,962,904,10605,0.0852,-0.0060
50583-7,MCF 10A,10108-101-1,Geldanamycin,0.37,uM,LJP5,2,O04,72,hr,962,841,10605,0.0793,-0.0126
50583-7,MCF 10A,10108-101-1,Geldanamycin,0.37,uM,LJP5,3,O04,72,hr,962,777,10605,0.0733,-0.0192
50583-7,MCF 10A,10108-101-1,Geldanamycin,0.37,uM,LJP6,1,O04,72,hr,962,695,10605,0.0655,-0.0277
50583-7,MCF 10A,10108-101-1,Geldanamycin,0.37,uM,LJP6,2,O04,72,hr,962,714,10605,0.0673,-0.0257
50583-7,MCF 10A,10108-101-1,Geldanamycin,0.37,uM,LJP6,3,O04,72,hr,962,710,10605,0.0669,-0.0262
50583-7,MCF 10A,10172-101-1,GSK1059615,0.37,uM,LJP5,1,E04,72,hr,962,5245,10605,0.4946,0.4441
50583-7,MCF 10A,10172-101-1,GSK1059615,0.37,uM,LJP5,2,E04,72,hr,962,5515,10605,0.5200,0.4721
50583-7,MCF 10A,10172-101-1,GSK1059615,0.37,uM,LJP5,3,E04,72,hr,962,5880,10605,0.5545,0.5100
50583-7,MCF 10A,10172-101-1,GSK1059615,0.37,uM,LJP6,1,C04,72,hr,962,7194,10605,0.6784,0.6463
50583-7,MCF 10A,10172-101-1,GSK1059615,0.37,uM,LJP6,2,C04,72,hr,962,7241,10605,0.6828,0.6511
50583-7,MCF 10A,10172-101-1,GSK1059615,0.37,uM,LJP6,3,C04,72,hr,962,7852,10605,0.7404,0.7145
50583-7,MCF 10A,10134-101-1,GSK1904529A,0.37,uM,LJP6,1,H22,72,hr,962,8487,10605,0.8003,0.7804
50583-7,MCF 10A,10134-101-1,GSK1904529A,0.37,uM,LJP6,2,H22,72,hr,962,8734,10605,0.8236,0.8060
50583-7,MCF 10A,10134-101-1,GSK1904529A,0.37,uM,LJP6,3,H22,72,hr,962,8467,10605,0.7984,0.7783
50583-7,MCF 10A,10146-101-1,Omipalisib,0.37,uM,LJP6,1,N04,72,hr,962,816,10605,0.0769,-0.0152
50583-7,MCF 10A,10146-101-1,Omipalisib,0.37,uM,LJP6,2,N04,72,hr,962,871,10605,0.0821,-0.0095
50583-7,MCF 10A,10146-101-1,Omipalisib,0.37,uM,LJP6,3,N04,72,hr,962,1010,10605,0.0952,0.0050
50583-7,MCF 10A,10128-101-1,GSK 690693,0.37,uM,LJP5,1,F22,72,hr,962,8493,10605,0.8008,0.7810
50583-7,MCF 10A,10128-101-1,GSK 690693,0.37,uM,LJP5,2,F22,72,hr,962,9124,10605,0.8603,0.8464
50583-7,MCF 10A,10128-101-1,GSK 690693,0.37,uM,LJP5,3,F22,72,hr,962,8708,10605,0.8211,0.8033
50583-7,MCF 10A,10014-101-1,GW843682X,0.37,uM,LJP6,1,B16,72,hr,962,2300,10605,0.2169,0.1387
50583-7,MCF 10A,10014-101-1,GW843682X,0.37,uM,LJP6,2,B16,72,hr,962,2419,10605,0.2281,0.1511
50583-7,MCF 10A,10014-101-1,GW843682X,0.37,uM,LJP6,3,B16,72,hr,962,2713,10605,0.2558,0.1816
50583-7,MCF 10A,10015-101-1,HG-5-113-01,0.37,uM,LJP5,1,B10,72,hr,962,8772,10605,0.8272,0.8099
50583-7,MCF 10A,10015-101-1,HG-5-113-01,0.37,uM,LJP5,2,B10,72,hr,962,8811,10605,0.8308,0.8140
50583-7,MCF 10A,10015-101-1,HG-5-113-01,0.37,uM,LJP5,3,B10,72,hr,962,8307,10605,0.7833,0.7617
50583-7,MCF 10A,10016-101-1,HG-5-88-01,0.37,uM,LJP6,1,A22,72,hr,962,8596,10605,0.8106,0.7917
50583-7,MCF 10A,10016-101-1,HG-5-88-01,0.37,uM,LJP6,2,A22,72,hr,962,8581,10605,0.8091,0.7901
50583-7,MCF 10A,10016-101-1,HG-5-88-01,0.37,uM,LJP6,3,A22,72,hr,962,8625,10605,0.8133,0.7947
50583-7,MCF 10A,10023-103-1,Imatinib,0.37,uM,LJP6,1,N16,72,hr,962,10790,10605,1.0174,1.0192
50583-7,MCF 10A,10023-103-1,Imatinib,0.37,uM,LJP6,2,N16,72,hr,962,10606,10605,1.0001,1.0001
50583-7,MCF 10A,10023-103-1,Imatinib,0.37,uM,LJP6,3,N16,72,hr,962,10490,10605,0.9892,0.9881
50583-7,MCF 10A,10100-101-1,JNK-9L,0.37,uM,LJP6,1,K22,72,hr,962,6252,10605,0.5895,0.5486
50583-7,MCF 10A,10100-101-1,JNK-9L,0.37,uM,LJP6,2,K22,72,hr,962,5799,10605,0.5468,0.5016
50583-7,MCF 10A,10100-101-1,JNK-9L,0.37,uM,LJP6,3,K22,72,hr,962,5683,10605,0.5359,0.4896
50583-7,MCF 10A,10019-101-1,JW-7-24-1,0.37,uM,LJP6,1,B22,72,hr,962,9656,10605,0.9105,0.9016
50583-7,MCF 10A,10019-101-1,JW-7-24-1,0.37,uM,LJP6,2,B22,72,hr,962,9647,10605,0.9097,0.9006
50583-7,MCF 10A,10019-101-1,JW-7-24-1,0.37,uM,LJP6,3,B22,72,hr,962,10059,10605,0.9485,0.9434
50583-7,MCF 10A,10051-104-1,Lapatinib,0.37,uM,LJP6,1,M22,72,hr,962,10549,10605,0.9947,0.9942
50583-7,MCF 10A,10051-104-1,Lapatinib,0.37,uM,LJP6,2,M22,72,hr,962,10585,10605,0.9981,0.9979
50583-7,MCF 10A,10051-104-1,Lapatinib,0.37,uM,LJP6,3,M22,72,hr,962,10713,10605,1.0102,1.0112
50583-7,MCF 10A,10115-102-1,LDN-193189,0.37,uM,LJP5,1,G04,72,hr,962,9847,10605,0.9285,0.9214
50583-7,MCF 10A,10115-102-1,LDN-193189,0.37,uM,LJP5,2,G04,72,hr,962,10309,10605,0.9721,0.9693
50583-7,MCF 10A,10115-102-1,LDN-193189,0.37,uM,LJP5,3,G04,72,hr,962,9520,10605,0.8977,0.8875
50583-7,MCF 10A,10182-101-1,Linifanib,0.37,uM,LJP6,1,J10,72,hr,962,11406,10605,1.0755,1.0831
50583-7,MCF 10A,10182-101-1,Linifanib,0.37,uM,LJP6,2,J10,72,hr,962,11555,10605,1.0896,1.0985
50583-7,MCF 10A,10182-101-1,Linifanib,0.37,uM,LJP6,3,J10,72,hr,962,11261,10605,1.0618,1.0680
50583-7,MCF 10A,10135-101-1,Linsitinib,0.37,uM,LJP5,1,O22,72,hr,962,9991,10605,0.9421,0.9363
50583-7,MCF 10A,10135-101-1,Linsitinib,0.37,uM,LJP5,2,O22,72,hr,962,10089,10605,0.9513,0.9465
50583-7,MCF 10A,10135-101-1,Linsitinib,0.37,uM,LJP5,3,O22,72,hr,962,9878,10605,0.9314,0.9246
50583-7,MCF 10A,10479-102-1,Mitoxantrone,0.37,uM,LJP5,1,C22,72,hr,962,1022,10605,0.0964,0.0062
50583-7,MCF 10A,10479-102-1,Mitoxantrone,0.37,uM,LJP5,2,C22,72,hr,962,876,10605,0.0826,-0.0089
50583-7,MCF 10A,10479-102-1,Mitoxantrone,0.37,uM,LJP5,3,C22,72,hr,962,1031,10605,0.0972,0.0071
50583-7,MCF 10A,10479-102-1,Mitoxantrone,0.37,uM,LJP6,1,C22,72,hr,962,933,10605,0.0880,-0.0030
50583-7,MCF 10A,10479-102-1,Mitoxantrone,0.37,uM,LJP6,2,C22,72,hr,962,967,10605,0.0912,0.0005
50583-7,MCF 10A,10479-102-1,Mitoxantrone,0.37,uM,LJP6,3,C22,72,hr,962,1018,10605,0.0960,0.0058
50583-7,MCF 10A,10057-102-1,MK2206,0.37,uM,LJP6,1,F04,72,hr,962,9124,10605,0.8603,0.8464
50583-7,MCF 10A,10057-102-1,MK2206,0.37,uM,LJP6,2,F04,72,hr,962,9900,10605,0.9335,0.9269
50583-7,MCF 10A,10057-102-1,MK2206,0.37,uM,LJP6,3,F04,72,hr,962,8840,10605,0.8336,0.8170
50583-7,MCF 10A,10018-101-1,Neratinib,0.37,uM,LJP5,1,A16,72,hr,962,1691,10605,0.1595,0.0756
50583-7,MCF 10A,10018-101-1,Neratinib,0.37,uM,LJP5,2,A16,72,hr,962,1678,10605,0.1582,0.0742
50583-7,MCF 10A,10018-101-1,Neratinib,0.37,uM,LJP5,3,A16,72,hr,962,1440,10605,0.1358,0.0496
50583-7,MCF 10A,10099-101-1,Nilotinib,0.37,uM,LJP5,1,N16,72,hr,962,9935,10605,0.9368,0.9305
50583-7,MCF 10A,10099-101-1,Nilotinib,0.37,uM,LJP5,2,N16,72,hr,962,9625,10605,0.9076,0.8984
50583-7,MCF 10A,10099-101-1,Nilotinib,0.37,uM,LJP5,3,N16,72,hr,962,9149,10605,0.8627,0.8490
50583-7,MCF 10A,10151-101-1,Nintedanib,0.37,uM,LJP6,1,H04,72,hr,962,10546,10605,0.9944,0.9939
50583-7,MCF 10A,10151-101-1,Nintedanib,0.37,uM,LJP6,2,H04,72,hr,962,10996,10605,1.0369,1.0405
50583-7,MCF 10A,10151-101-1,Nintedanib,0.37,uM,LJP6,3,H04,72,hr,962,10320,10605,0.9731,0.9704
50583-7,MCF 10A,10061-101-1,NU7441,0.37,uM,LJP5,1,C10,72,hr,962,10308,10605,0.9720,0.9692
50583-7,MCF 10A,10061-101-1,NU7441,0.37,uM,LJP5,2,C10,72,hr,962,10057,10605,0.9483,0.9432
50583-7,MCF 10A,10061-101-1,NU7441,0.37,uM,LJP5,3,C10,72,hr,962,9926,10605,0.9360,0.9296
50583-7,MCF 10A,10232-101-1,Dactolisib,0.37,uM,LJP5,1,M16,72,hr,962,1549,10605,0.1461,0.0609
50583-7,MCF 10A,10232-101-1,Dactolisib,0.37,uM,LJP5,2,M16,72,hr,962,1670,10605,0.1575,0.0734
50583-7,MCF 10A,10232-101-1,Dactolisib,0.37,uM,LJP5,3,M16,72,hr,962,1450,10605,0.1367,0.0506
50583-7,MCF 10A,10024-101-1,NVP-TAE684,0.37,uM,LJP6,1,K16,72,hr,962,7281,10605,0.6866,0.6553
50583-7,MCF 10A,10024-101-1,NVP-TAE684,0.37,uM,LJP6,2,K16,72,hr,962,7089,10605,0.6685,0.6354
50583-7,MCF 10A,10024-101-1,NVP-TAE684,0.37,uM,LJP6,3,K16,72,hr,962,6700,10605,0.6318,0.5950
50583-7,MCF 10A,10071-101-1,Palbociclib,0.37,uM,LJP6,1,E16,72,hr,962,5055,10605,0.4767,0.4244
50583-7,MCF 10A,10071-101-1,Palbociclib,0.37,uM,LJP6,2,E16,72,hr,962,4904,10605,0.4624,0.4088
50583-7,MCF 10A,10071-101-1,Palbociclib,0.37,uM,LJP6,3,E16,72,hr,962,5241,10605,0.4942,0.4437
50583-7,MCF 10A,10101-101-1,PD0325901,0.37,uM,LJP5,1,C04,72,hr,962,1881,10605,0.1774,0.0953
50583-7,MCF 10A,10101-101-1,PD0325901,0.37,uM,LJP5,2,C04,72,hr,962,1746,10605,0.1646,0.0813
50583-7,MCF 10A,10101-101-1,PD0325901,0.37,uM,LJP5,3,C04,72,hr,962,1853,10605,0.1747,0.0924
50583-7,MCF 10A,10101-101-1,PD0325901,0.37,uM,LJP6,1,E04,72,hr,962,1559,10605,0.1470,0.0619
50583-7,MCF 10A,10101-101-1,PD0325901,0.37,uM,LJP6,2,E04,72,hr,962,1812,10605,0.1709,0.0881
50583-7,MCF 10A,10101-101-1,PD0325901,0.37,uM,LJP6,3,E04,72,hr,962,1752,10605,0.1652,0.0819
50583-7,MCF 10A,10026-101-1,PD173074,0.37,uM,LJP6,1,I10,72,hr,962,10624,10605,1.0018,1.0020
50583-7,MCF 10A,10026-101-1,PD173074,0.37,uM,LJP6,2,I10,72,hr,962,10648,10605,1.0040,1.0044
50583-7,MCF 10A,10026-101-1,PD173074,0.37,uM,LJP6,3,I10,72,hr,962,10689,10605,1.0079,1.0087
50583-7,MCF 10A,10048-101-1,PD184352,0.37,uM,LJP5,1,L10,72,hr,962,4128,10605,0.3893,0.3283
50583-7,MCF 10A,10048-101-1,PD184352,0.37,uM,LJP5,2,L10,72,hr,962,4034,10605,0.3804,0.3186
50583-7,MCF 10A,10048-101-1,PD184352,0.37,uM,LJP5,3,L10,72,hr,962,3633,10605,0.3426,0.2770
50583-7,MCF 10A,10159-101-1,Pelitinib,0.37,uM,LJP5,1,I16,72,hr,962,1334,10605,0.1258,0.0386
50583-7,MCF 10A,10159-101-1,Pelitinib,0.37,uM,LJP5,2,I16,72,hr,962,1495,10605,0.1410,0.0553
50583-7,MCF 10A,10159-101-1,Pelitinib,0.37,uM,LJP5,3,I16,72,hr,962,1191,10605,0.1123,0.0237
50583-7,MCF 10A,10116-101-1,PF431396,0.37,uM,LJP5,1,E10,72,hr,962,1729,10605,0.1630,0.0795
50583-7,MCF 10A,10116-101-1,PF431396,0.37,uM,LJP5,2,E10,72,hr,962,1543,10605,0.1455,0.0602
50583-7,MCF 10A,10116-101-1,PF431396,0.37,uM,LJP5,3,E10,72,hr,962,1541,10605,0.1453,0.0600
50583-7,MCF 10A,10112-101-1,PF477736,0.37,uM,LJP5,1,J22,72,hr,962,6733,10605,0.6349,0.5985
50583-7,MCF 10A,10112-101-1,PF477736,0.37,uM,LJP5,2,J22,72,hr,962,7106,10605,0.6701,0.6371
50583-7,MCF 10A,10112-101-1,PF477736,0.37,uM,LJP5,3,J22,72,hr,962,7664,10605,0.7227,0.6950
50583-7,MCF 10A,10072-101-1,PF562271,0.37,uM,LJP6,1,F16,72,hr,962,5334,10605,0.5030,0.4534
50583-7,MCF 10A,10072-101-1,PF562271,0.37,uM,LJP6,2,F16,72,hr,962,5379,10605,0.5072,0.4580
50583-7,MCF 10A,10072-101-1,PF562271,0.37,uM,LJP6,3,F16,72,hr,962,5655,10605,0.5332,0.4867
50583-7,MCF 10A,10125-101-1,PHA-665752,0.37,uM,LJP5,1,F16,72,hr,962,10535,10605,0.9934,0.9927
50583-7,MCF 10A,10125-101-1,PHA-665752,0.37,uM,LJP5,2,F16,72,hr,962,9993,10605,0.9423,0.9365
50583-7,MCF 10A,10125-101-1,PHA-665752,0.37,uM,LJP5,3,F16,72,hr,962,9869,10605,0.9306,0.9237
50583-7,MCF 10A,10073-101-1,PHA-793887,0.37,uM,LJP6,1,E22,72,hr,962,1193,10605,0.1125,0.0239
50583-7,MCF 10A,10073-101-1,PHA-793887,0.37,uM,LJP6,2,E22,72,hr,962,1164,10605,0.1098,0.0209
50583-7,MCF 10A,10073-101-1,PHA-793887,0.37,uM,LJP6,3,E22,72,hr,962,1315,10605,0.1240,0.0366
50583-7,MCF 10A,10126-101-1,PI103,0.37,uM,LJP6,1,I16,72,hr,962,2477,10605,0.2336,0.1571
50583-7,MCF 10A,10126-101-1,PI103,0.37,uM,LJP6,2,I16,72,hr,962,2407,10605,0.2270,0.1498
50583-7,MCF 10A,10126-101-1,PI103,0.37,uM,LJP6,3,I16,72,hr,962,2417,10605,0.2279,0.1509
50583-7,MCF 10A,10049-101-1,PLX-4720,0.37,uM,LJP5,1,K04,72,hr,962,9209,10605,0.8684,0.8552
50583-7,MCF 10A,10049-101-1,PLX-4720,0.37,uM,LJP5,2,K04,72,hr,962,9645,10605,0.9095,0.9004
50583-7,MCF 10A,10049-101-1,PLX-4720,0.37,uM,LJP5,3,K04,72,hr,962,8864,10605,0.8358,0.8194
50583-7,MCF 10A,10075-101-1,QL-X-138,0.37,uM,LJP6,1,F22,72,hr,962,9331,10605,0.8799,0.8679
50583-7,MCF 10A,10075-101-1,QL-X-138,0.37,uM,LJP6,2,F22,72,hr,962,9454,10605,0.8915,0.8806
50583-7,MCF 10A,10075-101-1,QL-X-138,0.37,uM,LJP6,3,F22,72,hr,962,8906,10605,0.8398,0.8238
50583-7,MCF 10A,10077-101-1,QL-XII-47,0.37,uM,LJP6,1,O22,72,hr,962,8538,10605,0.8051,0.7856
50583-7,MCF 10A,10077-101-1,QL-XII-47,0.37,uM,LJP6,2,O22,72,hr,962,8622,10605,0.8130,0.7944
50583-7,MCF 10A,10077-101-1,QL-XII-47,0.37,uM,LJP6,3,O22,72,hr,962,8588,10605,0.8098,0.7908
50583-7,MCF 10A,10480-101-1,Radicicol,0.37,uM,LJP5,1,K10,72,hr,962,2564,10605,0.2418,0.1661
50583-7,MCF 10A,10480-101-1,Radicicol,0.37,uM,LJP5,2,K10,72,hr,962,3313,10605,0.3124,0.2438
50583-7,MCF 10A,10480-101-1,Radicicol,0.37,uM,LJP5,3,K10,72,hr,962,2828,10605,0.2667,0.1935
50583-7,MCF 10A,10480-101-1,Radicicol,0.37,uM,LJP6,1,K10,72,hr,962,2725,10605,0.2570,0.1828
50583-7,MCF 10A,10480-101-1,Radicicol,0.37,uM,LJP6,2,K10,72,hr,962,3113,10605,0.2935,0.2231
50583-7,MCF 10A,10480-101-1,Radicicol,0.37,uM,LJP6,3,K10,72,hr,962,2839,10605,0.2677,0.1946
50583-7,MCF 10A,10001-101-1,Seliciclib,0.37,uM,LJP5,1,J04,72,hr,962,9737,10605,0.9181,0.9100
50583-7,MCF 10A,10001-101-1,Seliciclib,0.37,uM,LJP5,2,J04,72,hr,962,9721,10605,0.9166,0.9083
50583-7,MCF 10A,10001-101-1,Seliciclib,0.37,uM,LJP5,3,J04,72,hr,962,9556,10605,0.9011,0.8912
50583-7,MCF 10A,10138-105-1,Ruxolitinib,0.37,uM,LJP5,1,O16,72,hr,962,10247,10605,0.9662,0.9629
50583-7,MCF 10A,10138-105-1,Ruxolitinib,0.37,uM,LJP5,2,O16,72,hr,962,10230,10605,0.9646,0.9611
50583-7,MCF 10A,10138-105-1,Ruxolitinib,0.37,uM,LJP5,3,O16,72,hr,962,10026,10605,0.9454,0.9400
50583-7,MCF 10A,10148-101-1,XL147,0.37,uM,LJP5,1,G10,72,hr,962,9848,10605,0.9286,0.9215
50583-7,MCF 10A,10148-101-1,XL147,0.37,uM,LJP5,2,G10,72,hr,962,9235,10605,0.8708,0.8579
50583-7,MCF 10A,10148-101-1,XL147,0.37,uM,LJP5,3,G10,72,hr,962,9266,10605,0.8737,0.8611
50583-7,MCF 10A,10032-101-1,Saracatinib,0.37,uM,LJP6,1,D10,72,hr,962,9533,10605,0.8989,0.8888
50583-7,MCF 10A,10032-101-1,Saracatinib,0.37,uM,LJP6,2,D10,72,hr,962,9276,10605,0.8747,0.8622
50583-7,MCF 10A,10032-101-1,Saracatinib,0.37,uM,LJP6,3,D10,72,hr,962,10227,10605,0.9644,0.9608
50583-7,MCF 10A,10056-101-1,Selumetinib,0.37,uM,LJP6,1,M10,72,hr,962,3407,10605,0.3213,0.2535
50583-7,MCF 10A,10056-101-1,Selumetinib,0.37,uM,LJP6,2,M10,72,hr,962,3474,10605,0.3276,0.2605
50583-7,MCF 10A,10056-101-1,Selumetinib,0.37,uM,LJP6,3,M10,72,hr,962,2822,10605,0.2661,0.1929
50583-7,MCF 10A,10052-101-1,Sirolimus,0.37,uM,LJP6,1,L16,72,hr,962,9201,10605,0.8676,0.8544
50583-7,MCF 10A,10052-101-1,Sirolimus,0.37,uM,LJP6,2,L16,72,hr,962,9615,10605,0.9066,0.8973
50583-7,MCF 10A,10052-101-1,Sirolimus,0.37,uM,LJP6,3,L16,72,hr,962,9063,10605,0.8546,0.8401
50583-7,MCF 10A,10008-101-1,Sorafenib,0.37,uM,LJP6,1,B10,72,hr,962,9227,10605,0.8701,0.8571
50583-7,MCF 10A,10008-101-1,Sorafenib,0.37,uM,LJP6,2,B10,72,hr,962,9103,10605,0.8584,0.8442
50583-7,MCF 10A,10008-101-1,Sorafenib,0.37,uM,LJP6,3,B10,72,hr,962,9778,10605,0.9220,0.9142
50583-7,MCF 10A,10119-101-1,SU11274,0.37,uM,LJP5,1,J10,72,hr,962,9338,10605,0.8805,0.8686
50583-7,MCF 10A,10119-101-1,SU11274,0.37,uM,LJP5,2,J10,72,hr,962,9170,10605,0.8647,0.8512
50583-7,MCF 10A,10119-101-1,SU11274,0.37,uM,LJP5,3,J10,72,hr,962,8817,10605,0.8314,0.8146
50583-7,MCF 10A,10141-101-1,Fedratinib,0.37,uM,LJP5,1,L04,72,hr,962,8874,10605,0.8368,0.8205
50583-7,MCF 10A,10141-101-1,Fedratinib,0.37,uM,LJP5,2,L04,72,hr,962,9368,10605,0.8834,0.8717
50583-7,MCF 10A,10141-101-1,Fedratinib,0.37,uM,LJP5,3,L04,72,hr,962,8495,10605,0.8010,0.7812
50583-7,MCF 10A,10171-101-1,TGX221,0.37,uM,LJP5,1,H22,72,hr,962,10517,10605,0.9917,0.9909
50583-7,MCF 10A,10171-101-1,TGX221,0.37,uM,LJP5,2,H22,72,hr,962,10457,10605,0.9860,0.9846
50583-7,MCF 10A,10171-101-1,TGX221,0.37,uM,LJP5,3,H22,72,hr,962,9984,10605,0.9414,0.9356
50583-7,MCF 10A,10079-101-1,Torin1,0.37,uM,LJP6,1,O16,72,hr,962,1588,10605,0.1497,0.0649
50583-7,MCF 10A,10079-101-1,Torin1,0.37,uM,LJP6,2,O16,72,hr,962,1802,10605,0.1699,0.0871
50583-7,MCF 10A,10079-101-1,Torin1,0.37,uM,LJP6,3,O16,72,hr,962,1800,10605,0.1697,0.0869
50583-7,MCF 10A,10080-101-1,Torin2,0.37,uM,LJP5,1,I22,72,hr,962,1231,10605,0.1161,0.0279
50583-7,MCF 10A,10080-101-1,Torin2,0.37,uM,LJP5,2,I22,72,hr,962,1279,10605,0.1206,0.0329
50583-7,MCF 10A,10080-101-1,Torin2,0.37,uM,LJP5,3,I22,72,hr,962,1531,10605,0.1444,0.0590
50583-7,MCF 10A,10021-101-1,Tozasertib,0.37,uM,LJP5,1,B16,72,hr,962,1486,10605,0.1401,0.0543
50583-7,MCF 10A,10021-101-1,Tozasertib,0.37,uM,LJP5,2,B16,72,hr,962,1327,10605,0.1251,0.0378
50583-7,MCF 10A,10021-101-1,Tozasertib,0.37,uM,LJP5,3,B16,72,hr,962,1339,10605,0.1263,0.0391
50583-7,MCF 10A,10142-101-1,Trametinib,0.37,uM,LJP5,1,P22,72,hr,962,1790,10605,0.1688,0.0858
50583-7,MCF 10A,10142-101-1,Trametinib,0.37,uM,LJP5,2,P22,72,hr,962,1911,10605,0.1802,0.0984
50583-7,MCF 10A,10142-101-1,Trametinib,0.37,uM,LJP5,3,P22,72,hr,962,1998,10605,0.1884,0.1074
50583-7,MCF 10A,10111-101-1,TWS119,0.37,uM,LJP5,1,M04,72,hr,962,10825,10605,1.0207,1.0228
50583-7,MCF 10A,10111-101-1,TWS119,0.37,uM,LJP5,2,M04,72,hr,962,11053,10605,1.0422,1.0464
50583-7,MCF 10A,10111-101-1,TWS119,0.37,uM,LJP5,3,M04,72,hr,962,10277,10605,0.9691,0.9660
50583-7,MCF 10A,10068-101-1,Vemurafenib,0.37,uM,LJP5,1,C16,72,hr,962,10663,10605,1.0055,1.0060
50583-7,MCF 10A,10068-101-1,Vemurafenib,0.37,uM,LJP5,2,C16,72,hr,962,10191,10605,0.9610,0.9571
50583-7,MCF 10A,10068-101-1,Vemurafenib,0.37,uM,LJP5,3,C16,72,hr,962,10075,10605,0.9500,0.9450
50583-7,MCF 10A,10481-101-1,Withaferin A,0.37,uM,LJP5,1,G16,72,hr,962,8453,10605,0.7971,0.7768
50583-7,MCF 10A,10481-101-1,Withaferin A,0.37,uM,LJP5,2,G16,72,hr,962,8382,10605,0.7904,0.7695
50583-7,MCF 10A,10481-101-1,Withaferin A,0.37,uM,LJP5,3,G16,72,hr,962,8214,10605,0.7745,0.7520
50583-7,MCF 10A,10481-101-1,Withaferin A,0.37,uM,LJP6,1,G16,72,hr,962,8191,10605,0.7724,0.7497
50583-7,MCF 10A,10481-101-1,Withaferin A,0.37,uM,LJP6,2,G16,72,hr,962,8305,10605,0.7831,0.7615
50583-7,MCF 10A,10481-101-1,Withaferin A,0.37,uM,LJP6,3,G16,72,hr,962,8038,10605,0.7579,0.7338
50583-7,MCF 10A,10064-101-1,WYE-125132,0.37,uM,LJP6,1,L10,72,hr,962,1524,10605,0.1437,0.0583
50583-7,MCF 10A,10064-101-1,WYE-125132,0.37,uM,LJP6,2,L10,72,hr,962,1760,10605,0.1660,0.0827
50583-7,MCF 10A,10064-101-1,WYE-125132,0.37,uM,LJP6,3,L10,72,hr,962,1577,10605,0.1487,0.0638
50583-7,MCF 10A,10084-101-1,WZ3105,0.37,uM,LJP5,1,D22,72,hr,962,460,10605,0.0434,-0.0521
50583-7,MCF 10A,10084-101-1,WZ3105,0.37,uM,LJP5,2,D22,72,hr,962,516,10605,0.0487,-0.0463
50583-7,MCF 10A,10084-101-1,WZ3105,0.37,uM,LJP5,3,D22,72,hr,962,592,10605,0.0558,-0.0384
50583-7,MCF 10A,10086-101-1,XMD11-50,0.37,uM,LJP6,1,P10,72,hr,962,7723,10605,0.7282,0.7011
50583-7,MCF 10A,10086-101-1,XMD11-50,0.37,uM,LJP6,2,P10,72,hr,962,7848,10605,0.7400,0.7141
50583-7,MCF 10A,10086-101-1,XMD11-50,0.37,uM,LJP6,3,P10,72,hr,962,7430,10605,0.7006,0.6707
