Cell HMS LINCS ID,Cell Name,Small Molecule HMS LINCS ID,Small Molecule Name,Small Mol Concentration,Small Mol Conc Unit,LJP Library Plate,Replicate,Assay Well,Timepoint,Timepoint Unit,Total Cell Count Before Treatment,Total Cell Count After Treatment,Total Control Cell Count,Relative Cell Count,Relative Growth Rate After Treatment
50583-7,MCF 10A,10180-101-1,CHIR-99021,0.12,uM,LJP6,2,P17,72,hr,1694,11538,11155,1.0343,1.0404
50583-7,MCF 10A,10180-101-1,CHIR-99021,0.12,uM,LJP6,3,P17,72,hr,1694,11775,11155,1.0555,1.0655
50583-7,MCF 10A,10010-101-1,CP724714,0.12,uM,LJP5,1,A11,72,hr,1694,10732,11155,0.9620,0.9552
50583-7,MCF 10A,10010-101-1,CP724714,0.12,uM,LJP5,2,A11,72,hr,1694,11378,11155,1.0199,1.0235
50583-7,MCF 10A,10010-101-1,CP724714,0.12,uM,LJP5,3,A11,72,hr,1694,10755,11155,0.9641,0.9577
50583-7,MCF 10A,10009-101-1,CP466722,0.12,uM,LJP5,1,I11,72,hr,1694,11197,11155,1.0037,1.0044
50583-7,MCF 10A,10009-101-1,CP466722,0.12,uM,LJP5,2,I11,72,hr,1694,11551,11155,1.0354,1.0418
50583-7,MCF 10A,10009-101-1,CP466722,0.12,uM,LJP5,3,I11,72,hr,1694,11322,11155,1.0149,1.0176
50583-7,MCF 10A,10027-101-1,Crizotinib,0.12,uM,LJP5,1,A23,72,hr,1694,10498,11155,0.9411,0.9305
50583-7,MCF 10A,10027-101-1,Crizotinib,0.12,uM,LJP5,2,A23,72,hr,1694,10513,11155,0.9424,0.9321
50583-7,MCF 10A,10027-101-1,Crizotinib,0.12,uM,LJP5,3,A23,72,hr,1694,10636,11155,0.9534,0.9451
50583-7,MCF 10A,10140-101-1,Momelotinib,0.12,uM,LJP5,1,P11,72,hr,1694,10129,11155,0.9080,0.8915
50583-7,MCF 10A,10140-101-1,Momelotinib,0.12,uM,LJP5,2,P11,72,hr,1694,10059,11155,0.9017,0.8841
50583-7,MCF 10A,10140-101-1,Momelotinib,0.12,uM,LJP5,3,P11,72,hr,1694,10230,11155,0.9170,0.9022
50583-7,MCF 10A,10020-101-1,Dasatinib,0.12,uM,LJP5,1,D05,72,hr,1694,6295,11155,0.5643,0.4863
50583-7,MCF 10A,10020-101-1,Dasatinib,0.12,uM,LJP5,2,D05,72,hr,1694,6120,11155,0.5486,0.4678
50583-7,MCF 10A,10020-101-1,Dasatinib,0.12,uM,LJP5,3,D05,72,hr,1694,5629,11155,0.5046,0.4159
50583-7,MCF 10A,10020-101-1,Dasatinib,0.12,uM,LJP6,1,I05,72,hr,1694,3817,11155,0.3422,0.2244
50583-7,MCF 10A,10020-101-1,Dasatinib,0.12,uM,LJP6,2,I05,72,hr,1694,3567,11155,0.3198,0.1979
50583-7,MCF 10A,10020-101-1,Dasatinib,0.12,uM,LJP6,3,I05,72,hr,1694,3743,11155,0.3355,0.2165
50583-7,MCF 10A,10127-101-1,Dovitinib,0.12,uM,LJP5,1,E23,72,hr,1694,9247,11155,0.8289,0.7983
50583-7,MCF 10A,10127-101-1,Dovitinib,0.12,uM,LJP5,2,E23,72,hr,1694,9540,11155,0.8552,0.8292
50583-7,MCF 10A,10127-101-1,Dovitinib,0.12,uM,LJP5,3,E23,72,hr,1694,9954,11155,0.8923,0.8730
50583-7,MCF 10A,10069-101-1,Enzastaurin,0.12,uM,LJP5,1,D17,72,hr,1694,10765,11155,0.9650,0.9587
50583-7,MCF 10A,10069-101-1,Enzastaurin,0.12,uM,LJP5,2,D17,72,hr,1694,11463,11155,1.0275,1.0325
50583-7,MCF 10A,10069-101-1,Enzastaurin,0.12,uM,LJP5,3,D17,72,hr,1694,11202,11155,1.0042,1.0049
50583-7,MCF 10A,10097-101-1,Erlotinib,0.12,uM,LJP5,1,M23,72,hr,1694,9564,11155,0.8573,0.8318
50583-7,MCF 10A,10097-101-1,Erlotinib,0.12,uM,LJP5,2,M23,72,hr,1694,9729,11155,0.8721,0.8492
50583-7,MCF 10A,10097-101-1,Erlotinib,0.12,uM,LJP5,3,M23,72,hr,1694,9701,11155,0.8696,0.8463
50583-7,MCF 10A,10157-101-1,Foretinib,0.12,uM,LJP5,1,H11,72,hr,1694,11495,11155,1.0304,1.0359
50583-7,MCF 10A,10157-101-1,Foretinib,0.12,uM,LJP5,2,H11,72,hr,1694,11165,11155,1.0008,1.0010
50583-7,MCF 10A,10157-101-1,Foretinib,0.12,uM,LJP5,3,H11,72,hr,1694,11488,11155,1.0298,1.0351
50583-7,MCF 10A,10040-101-1,R406,0.12,uM,LJP6,1,C17,72,hr,1694,11547,11155,1.0351,1.0414
50583-7,MCF 10A,10040-101-1,R406,0.12,uM,LJP6,2,C17,72,hr,1694,11149,11155,0.9994,0.9993
50583-7,MCF 10A,10040-101-1,R406,0.12,uM,LJP6,3,C17,72,hr,1694,11180,11155,1.0022,1.0026
50583-7,MCF 10A,10047-101-1,Pictilisib,0.12,uM,LJP6,1,D23,72,hr,1694,9128,11155,0.8182,0.7857
50583-7,MCF 10A,10047-101-1,Pictilisib,0.12,uM,LJP6,2,D23,72,hr,1694,9513,11155,0.8528,0.8264
50583-7,MCF 10A,10047-101-1,Pictilisib,0.12,uM,LJP6,3,D23,72,hr,1694,9215,11155,0.8260,0.7949
50583-7,MCF 10A,10098-101-1,Gefitinib,0.12,uM,LJP6,1,N11,72,hr,1694,6566,11155,0.5886,0.5149
50583-7,MCF 10A,10098-101-1,Gefitinib,0.12,uM,LJP6,2,N11,72,hr,1694,7387,11155,0.6622,0.6017
50583-7,MCF 10A,10098-101-1,Gefitinib,0.12,uM,LJP6,3,N11,72,hr,1694,7018,11155,0.6291,0.5627
50583-7,MCF 10A,10108-101-1,Geldanamycin,0.12,uM,LJP5,1,O05,72,hr,1694,1698,11155,0.1522,0.0004
50583-7,MCF 10A,10108-101-1,Geldanamycin,0.12,uM,LJP5,2,O05,72,hr,1694,1686,11155,0.1511,-0.0009
50583-7,MCF 10A,10108-101-1,Geldanamycin,0.12,uM,LJP5,3,O05,72,hr,1694,1571,11155,0.1408,-0.0130
50583-7,MCF 10A,10108-101-1,Geldanamycin,0.12,uM,LJP6,1,O05,72,hr,1694,1132,11155,0.1015,-0.0594
50583-7,MCF 10A,10108-101-1,Geldanamycin,0.12,uM,LJP6,2,O05,72,hr,1694,1482,11155,0.1329,-0.0224
50583-7,MCF 10A,10108-101-1,Geldanamycin,0.12,uM,LJP6,3,O05,72,hr,1694,1267,11155,0.1136,-0.0452
50583-7,MCF 10A,10172-101-1,GSK1059615,0.12,uM,LJP5,1,E05,72,hr,1694,10742,11155,0.9629,0.9563
50583-7,MCF 10A,10172-101-1,GSK1059615,0.12,uM,LJP5,2,E05,72,hr,1694,10691,11155,0.9584,0.9509
50583-7,MCF 10A,10172-101-1,GSK1059615,0.12,uM,LJP5,3,E05,72,hr,1694,10673,11155,0.9567,0.9490
50583-7,MCF 10A,10172-101-1,GSK1059615,0.12,uM,LJP6,1,C05,72,hr,1694,9632,11155,0.8634,0.8390
50583-7,MCF 10A,10172-101-1,GSK1059615,0.12,uM,LJP6,2,C05,72,hr,1694,9622,11155,0.8625,0.8379
50583-7,MCF 10A,10172-101-1,GSK1059615,0.12,uM,LJP6,3,C05,72,hr,1694,9619,11155,0.8623,0.8376
50583-7,MCF 10A,10134-101-1,GSK1904529A,0.12,uM,LJP6,1,H23,72,hr,1694,6909,11155,0.6193,0.5512
50583-7,MCF 10A,10134-101-1,GSK1904529A,0.12,uM,LJP6,2,H23,72,hr,1694,7385,11155,0.6620,0.6015
50583-7,MCF 10A,10134-101-1,GSK1904529A,0.12,uM,LJP6,3,H23,72,hr,1694,7450,11155,0.6678,0.6083
50583-7,MCF 10A,10146-101-1,Omipalisib,0.12,uM,LJP6,1,N05,72,hr,1694,1738,11155,0.1558,0.0046
50583-7,MCF 10A,10146-101-1,Omipalisib,0.12,uM,LJP6,2,N05,72,hr,1694,1991,11155,0.1785,0.0314
50583-7,MCF 10A,10146-101-1,Omipalisib,0.12,uM,LJP6,3,N05,72,hr,1694,1782,11155,0.1597,0.0093
50583-7,MCF 10A,10128-101-1,GSK 690693,0.12,uM,LJP5,1,F23,72,hr,1694,11208,11155,1.0047,1.0055
50583-7,MCF 10A,10128-101-1,GSK 690693,0.12,uM,LJP5,2,F23,72,hr,1694,10935,11155,0.9802,0.9767
50583-7,MCF 10A,10128-101-1,GSK 690693,0.12,uM,LJP5,3,F23,72,hr,1694,11319,11155,1.0146,1.0173
50583-7,MCF 10A,10014-101-1,GW843682X,0.12,uM,LJP6,1,B17,72,hr,1694,9935,11155,0.8906,0.8710
50583-7,MCF 10A,10014-101-1,GW843682X,0.12,uM,LJP6,2,B17,72,hr,1694,9698,11155,0.8693,0.8459
50583-7,MCF 10A,10014-101-1,GW843682X,0.12,uM,LJP6,3,B17,72,hr,1694,9997,11155,0.8961,0.8775
50583-7,MCF 10A,10015-101-1,HG-5-113-01,0.12,uM,LJP5,1,B11,72,hr,1694,9304,11155,0.8340,0.8043
50583-7,MCF 10A,10015-101-1,HG-5-113-01,0.12,uM,LJP5,2,B11,72,hr,1694,10244,11155,0.9183,0.9036
50583-7,MCF 10A,10015-101-1,HG-5-113-01,0.12,uM,LJP5,3,B11,72,hr,1694,9277,11155,0.8316,0.8014
50583-7,MCF 10A,10016-101-1,HG-5-88-01,0.12,uM,LJP6,1,A23,72,hr,1694,10052,11155,0.9011,0.8834
50583-7,MCF 10A,10016-101-1,HG-5-88-01,0.12,uM,LJP6,2,A23,72,hr,1694,10029,11155,0.8990,0.8809
50583-7,MCF 10A,10016-101-1,HG-5-88-01,0.12,uM,LJP6,3,A23,72,hr,1694,9756,11155,0.8745,0.8521
50583-7,MCF 10A,10023-103-1,Imatinib,0.12,uM,LJP6,1,N17,72,hr,1694,11164,11155,1.0007,1.0009
50583-7,MCF 10A,10023-103-1,Imatinib,0.12,uM,LJP6,2,N17,72,hr,1694,11533,11155,1.0338,1.0399
50583-7,MCF 10A,10023-103-1,Imatinib,0.12,uM,LJP6,3,N17,72,hr,1694,11056,11155,0.9911,0.9895
50583-7,MCF 10A,10100-101-1,JNK-9L,0.12,uM,LJP6,1,K23,72,hr,1694,10758,11155,0.9644,0.9580
50583-7,MCF 10A,10100-101-1,JNK-9L,0.12,uM,LJP6,2,K23,72,hr,1694,10887,11155,0.9759,0.9716
50583-7,MCF 10A,10100-101-1,JNK-9L,0.12,uM,LJP6,3,K23,72,hr,1694,10527,11155,0.9437,0.9336
50583-7,MCF 10A,10019-101-1,JW-7-24-1,0.12,uM,LJP6,1,B23,72,hr,1694,11553,11155,1.0356,1.0420
50583-7,MCF 10A,10019-101-1,JW-7-24-1,0.12,uM,LJP6,2,B23,72,hr,1694,11941,11155,1.0704,1.0830
50583-7,MCF 10A,10019-101-1,JW-7-24-1,0.12,uM,LJP6,3,B23,72,hr,1694,11415,11155,1.0232,1.0274
50583-7,MCF 10A,10051-104-1,Lapatinib,0.12,uM,LJP6,1,M23,72,hr,1694,10396,11155,0.9319,0.9197
50583-7,MCF 10A,10051-104-1,Lapatinib,0.12,uM,LJP6,2,M23,72,hr,1694,10534,11155,0.9443,0.9343
50583-7,MCF 10A,10051-104-1,Lapatinib,0.12,uM,LJP6,3,M23,72,hr,1694,10392,11155,0.9315,0.9193
50583-7,MCF 10A,10115-102-1,LDN-193189,0.12,uM,LJP5,1,G05,72,hr,1694,11080,11155,0.9932,0.9920
50583-7,MCF 10A,10115-102-1,LDN-193189,0.12,uM,LJP5,2,G05,72,hr,1694,10416,11155,0.9337,0.9218
50583-7,MCF 10A,10115-102-1,LDN-193189,0.12,uM,LJP5,3,G05,72,hr,1694,11166,11155,1.0009,1.0011
50583-7,MCF 10A,10182-101-1,Linifanib,0.12,uM,LJP6,1,J11,72,hr,1694,11877,11155,1.0647,1.0762
50583-7,MCF 10A,10182-101-1,Linifanib,0.12,uM,LJP6,2,J11,72,hr,1694,12019,11155,1.0774,1.0912
50583-7,MCF 10A,10182-101-1,Linifanib,0.12,uM,LJP6,3,J11,72,hr,1694,11480,11155,1.0291,1.0343
50583-7,MCF 10A,10135-101-1,Linsitinib,0.12,uM,LJP5,1,O23,72,hr,1694,9754,11155,0.8744,0.8519
50583-7,MCF 10A,10135-101-1,Linsitinib,0.12,uM,LJP5,2,O23,72,hr,1694,9738,11155,0.8729,0.8502
50583-7,MCF 10A,10135-101-1,Linsitinib,0.12,uM,LJP5,3,O23,72,hr,1694,9765,11155,0.8753,0.8530
50583-7,MCF 10A,10479-102-1,Mitoxantrone,0.12,uM,LJP5,1,C23,72,hr,1694,1709,11155,0.1532,0.0016
50583-7,MCF 10A,10479-102-1,Mitoxantrone,0.12,uM,LJP5,2,C23,72,hr,1694,1687,11155,0.1512,-0.0008
50583-7,MCF 10A,10479-102-1,Mitoxantrone,0.12,uM,LJP5,3,C23,72,hr,1694,1665,11155,0.1493,-0.0031
50583-7,MCF 10A,10479-102-1,Mitoxantrone,0.12,uM,LJP6,1,C23,72,hr,1694,1610,11155,0.1443,-0.0089
50583-7,MCF 10A,10479-102-1,Mitoxantrone,0.12,uM,LJP6,2,C23,72,hr,1694,1538,11155,0.1379,-0.0165
50583-7,MCF 10A,10479-102-1,Mitoxantrone,0.12,uM,LJP6,3,C23,72,hr,1694,1649,11155,0.1478,-0.0048
50583-7,MCF 10A,10057-102-1,MK2206,0.12,uM,LJP6,1,F05,72,hr,1694,11358,11155,1.0181,1.0214
50583-7,MCF 10A,10057-102-1,MK2206,0.12,uM,LJP6,2,F05,72,hr,1694,11651,11155,1.0444,1.0524
50583-7,MCF 10A,10057-102-1,MK2206,0.12,uM,LJP6,3,F05,72,hr,1694,11079,11155,0.9931,0.9919
50583-7,MCF 10A,10018-101-1,Neratinib,0.12,uM,LJP5,1,A17,72,hr,1694,4597,11155,0.4121,0.3068
50583-7,MCF 10A,10018-101-1,Neratinib,0.12,uM,LJP5,2,A17,72,hr,1694,4187,11155,0.3753,0.2635
50583-7,MCF 10A,10018-101-1,Neratinib,0.12,uM,LJP5,3,A17,72,hr,1694,4330,11155,0.3881,0.2786
50583-7,MCF 10A,10099-101-1,Nilotinib,0.12,uM,LJP5,1,N17,72,hr,1694,11388,11155,1.0208,1.0246
50583-7,MCF 10A,10099-101-1,Nilotinib,0.12,uM,LJP5,2,N17,72,hr,1694,10969,11155,0.9833,0.9803
50583-7,MCF 10A,10099-101-1,Nilotinib,0.12,uM,LJP5,3,N17,72,hr,1694,11420,11155,1.0237,1.0279
50583-7,MCF 10A,10151-101-1,Nintedanib,0.12,uM,LJP6,1,H05,72,hr,1694,10929,11155,0.9797,0.9760
50583-7,MCF 10A,10151-101-1,Nintedanib,0.12,uM,LJP6,2,H05,72,hr,1694,11272,11155,1.0104,1.0123
50583-7,MCF 10A,10151-101-1,Nintedanib,0.12,uM,LJP6,3,H05,72,hr,1694,10722,11155,0.9611,0.9542
50583-7,MCF 10A,10061-101-1,NU7441,0.12,uM,LJP5,1,C11,72,hr,1694,10824,11155,0.9703,0.9650
50583-7,MCF 10A,10061-101-1,NU7441,0.12,uM,LJP5,2,C11,72,hr,1694,11611,11155,1.0408,1.0481
50583-7,MCF 10A,10061-101-1,NU7441,0.12,uM,LJP5,3,C11,72,hr,1694,10761,11155,0.9646,0.9583
50583-7,MCF 10A,10232-101-1,Dactolisib,0.12,uM,LJP5,1,M17,72,hr,1694,4241,11155,0.3802,0.2692
50583-7,MCF 10A,10232-101-1,Dactolisib,0.12,uM,LJP5,2,M17,72,hr,1694,3820,11155,0.3424,0.2247
50583-7,MCF 10A,10232-101-1,Dactolisib,0.12,uM,LJP5,3,M17,72,hr,1694,4235,11155,0.3796,0.2685
50583-7,MCF 10A,10024-101-1,NVP-TAE684,0.12,uM,LJP6,1,K17,72,hr,1694,9298,11155,0.8335,0.8037
50583-7,MCF 10A,10024-101-1,NVP-TAE684,0.12,uM,LJP6,2,K17,72,hr,1694,9614,11155,0.8618,0.8371
50583-7,MCF 10A,10024-101-1,NVP-TAE684,0.12,uM,LJP6,3,K17,72,hr,1694,9302,11155,0.8338,0.8041
50583-7,MCF 10A,10071-101-1,Palbociclib,0.12,uM,LJP6,1,E17,72,hr,1694,8136,11155,0.7293,0.6808
50583-7,MCF 10A,10071-101-1,Palbociclib,0.12,uM,LJP6,2,E17,72,hr,1694,7856,11155,0.7042,0.6513
50583-7,MCF 10A,10071-101-1,Palbociclib,0.12,uM,LJP6,3,E17,72,hr,1694,8123,11155,0.7282,0.6795
50583-7,MCF 10A,10101-101-1,PD0325901,0.12,uM,LJP5,1,C05,72,hr,1694,3019,11155,0.2706,0.1400
50583-7,MCF 10A,10101-101-1,PD0325901,0.12,uM,LJP5,2,C05,72,hr,1694,3197,11155,0.2866,0.1588
50583-7,MCF 10A,10101-101-1,PD0325901,0.12,uM,LJP5,3,C05,72,hr,1694,2922,11155,0.2619,0.1298
50583-7,MCF 10A,10101-101-1,PD0325901,0.12,uM,LJP6,1,E05,72,hr,1694,3129,11155,0.2805,0.1516
50583-7,MCF 10A,10101-101-1,PD0325901,0.12,uM,LJP6,2,E05,72,hr,1694,3037,11155,0.2722,0.1419
50583-7,MCF 10A,10101-101-1,PD0325901,0.12,uM,LJP6,3,E05,72,hr,1694,2952,11155,0.2646,0.1329
50583-7,MCF 10A,10026-101-1,PD173074,0.12,uM,LJP6,1,I11,72,hr,1694,11576,11155,1.0377,1.0444
50583-7,MCF 10A,10026-101-1,PD173074,0.12,uM,LJP6,2,I11,72,hr,1694,11320,11155,1.0147,1.0174
50583-7,MCF 10A,10026-101-1,PD173074,0.12,uM,LJP6,3,I11,72,hr,1694,11134,11155,0.9981,0.9977
50583-7,MCF 10A,10048-101-1,PD184352,0.12,uM,LJP5,1,L11,72,hr,1694,5496,11155,0.4927,0.4018
50583-7,MCF 10A,10048-101-1,PD184352,0.12,uM,LJP5,2,L11,72,hr,1694,5124,11155,0.4593,0.3625
50583-7,MCF 10A,10048-101-1,PD184352,0.12,uM,LJP5,3,L11,72,hr,1694,5931,11155,0.5317,0.4478
50583-7,MCF 10A,10159-101-1,Pelitinib,0.12,uM,LJP5,1,I17,72,hr,1694,5862,11155,0.5255,0.4405
50583-7,MCF 10A,10159-101-1,Pelitinib,0.12,uM,LJP5,2,I17,72,hr,1694,5652,11155,0.5067,0.4183
50583-7,MCF 10A,10159-101-1,Pelitinib,0.12,uM,LJP5,3,I17,72,hr,1694,5908,11155,0.5296,0.4454
50583-7,MCF 10A,10116-101-1,PF431396,0.12,uM,LJP5,1,E11,72,hr,1694,5698,11155,0.5108,0.4232
50583-7,MCF 10A,10116-101-1,PF431396,0.12,uM,LJP5,2,E11,72,hr,1694,5806,11155,0.5205,0.4346
50583-7,MCF 10A,10116-101-1,PF431396,0.12,uM,LJP5,3,E11,72,hr,1694,5591,11155,0.5012,0.4119
50583-7,MCF 10A,10112-101-1,PF477736,0.12,uM,LJP5,1,J23,72,hr,1694,10053,11155,0.9012,0.8835
50583-7,MCF 10A,10112-101-1,PF477736,0.12,uM,LJP5,2,J23,72,hr,1694,9782,11155,0.8769,0.8548
50583-7,MCF 10A,10112-101-1,PF477736,0.12,uM,LJP5,3,J23,72,hr,1694,10305,11155,0.9238,0.9101
50583-7,MCF 10A,10072-101-1,PF562271,0.12,uM,LJP6,1,F17,72,hr,1694,8547,11155,0.7662,0.7243
50583-7,MCF 10A,10072-101-1,PF562271,0.12,uM,LJP6,2,F17,72,hr,1694,8609,11155,0.7717,0.7308
50583-7,MCF 10A,10072-101-1,PF562271,0.12,uM,LJP6,3,F17,72,hr,1694,8685,11155,0.7785,0.7389
50583-7,MCF 10A,10125-101-1,PHA-665752,0.12,uM,LJP5,1,F17,72,hr,1694,10659,11155,0.9555,0.9475
50583-7,MCF 10A,10125-101-1,PHA-665752,0.12,uM,LJP5,2,F17,72,hr,1694,10991,11155,0.9852,0.9826
50583-7,MCF 10A,10125-101-1,PHA-665752,0.12,uM,LJP5,3,F17,72,hr,1694,10726,11155,0.9615,0.9546
50583-7,MCF 10A,10073-101-1,PHA-793887,0.12,uM,LJP6,1,E23,72,hr,1694,3462,11155,0.3103,0.1868
50583-7,MCF 10A,10073-101-1,PHA-793887,0.12,uM,LJP6,2,E23,72,hr,1694,3507,11155,0.3144,0.1916
50583-7,MCF 10A,10073-101-1,PHA-793887,0.12,uM,LJP6,3,E23,72,hr,1694,3184,11155,0.2854,0.1575
50583-7,MCF 10A,10126-101-1,PI103,0.12,uM,LJP6,1,I17,72,hr,1694,11140,11155,0.9986,0.9983
50583-7,MCF 10A,10126-101-1,PI103,0.12,uM,LJP6,2,I17,72,hr,1694,11538,11155,1.0343,1.0404
50583-7,MCF 10A,10126-101-1,PI103,0.12,uM,LJP6,3,I17,72,hr,1694,11518,11155,1.0325,1.0383
50583-7,MCF 10A,10049-101-1,PLX-4720,0.12,uM,LJP5,1,K05,72,hr,1694,11222,11155,1.0059,1.0070
50583-7,MCF 10A,10049-101-1,PLX-4720,0.12,uM,LJP5,2,K05,72,hr,1694,10658,11155,0.9554,0.9474
50583-7,MCF 10A,10049-101-1,PLX-4720,0.12,uM,LJP5,3,K05,72,hr,1694,11205,11155,1.0044,1.0052
50583-7,MCF 10A,10075-101-1,QL-X-138,0.12,uM,LJP6,1,F23,72,hr,1694,11917,11155,1.0682,1.0805
50583-7,MCF 10A,10075-101-1,QL-X-138,0.12,uM,LJP6,2,F23,72,hr,1694,12213,11155,1.0948,1.1118
50583-7,MCF 10A,10075-101-1,QL-X-138,0.12,uM,LJP6,3,F23,72,hr,1694,11976,11155,1.0735,1.0867
50583-7,MCF 10A,10077-101-1,QL-XII-47,0.12,uM,LJP6,1,O23,72,hr,1694,10848,11155,0.9724,0.9675
50583-7,MCF 10A,10077-101-1,QL-XII-47,0.12,uM,LJP6,2,O23,72,hr,1694,11122,11155,0.9970,0.9964
50583-7,MCF 10A,10077-101-1,QL-XII-47,0.12,uM,LJP6,3,O23,72,hr,1694,10835,11155,0.9713,0.9661
50583-7,MCF 10A,10480-101-1,Radicicol,0.12,uM,LJP5,1,K11,72,hr,1694,7673,11155,0.6878,0.6319
50583-7,MCF 10A,10480-101-1,Radicicol,0.12,uM,LJP5,2,K11,72,hr,1694,7438,11155,0.6668,0.6071
50583-7,MCF 10A,10480-101-1,Radicicol,0.12,uM,LJP5,3,K11,72,hr,1694,7756,11155,0.6953,0.6407
50583-7,MCF 10A,10480-101-1,Radicicol,0.12,uM,LJP6,1,K11,72,hr,1694,7099,11155,0.6364,0.5712
50583-7,MCF 10A,10480-101-1,Radicicol,0.12,uM,LJP6,2,K11,72,hr,1694,7806,11155,0.6997,0.6460
50583-7,MCF 10A,10480-101-1,Radicicol,0.12,uM,LJP6,3,K11,72,hr,1694,6791,11155,0.6088,0.5387
50583-7,MCF 10A,10001-101-1,Seliciclib,0.12,uM,LJP5,1,J05,72,hr,1694,11127,11155,0.9974,0.9970
50583-7,MCF 10A,10001-101-1,Seliciclib,0.12,uM,LJP5,2,J05,72,hr,1694,10298,11155,0.9231,0.9094
50583-7,MCF 10A,10001-101-1,Seliciclib,0.12,uM,LJP5,3,J05,72,hr,1694,11269,11155,1.0102,1.0120
50583-7,MCF 10A,10138-105-1,Ruxolitinib,0.12,uM,LJP5,1,O17,72,hr,1694,11261,11155,1.0094,1.0111
50583-7,MCF 10A,10138-105-1,Ruxolitinib,0.12,uM,LJP5,2,O17,72,hr,1694,10601,11155,0.9503,0.9414
50583-7,MCF 10A,10138-105-1,Ruxolitinib,0.12,uM,LJP5,3,O17,72,hr,1694,11344,11155,1.0169,1.0199
50583-7,MCF 10A,10148-101-1,XL147,0.12,uM,LJP5,1,G11,72,hr,1694,10703,11155,0.9594,0.9522
50583-7,MCF 10A,10148-101-1,XL147,0.12,uM,LJP5,2,G11,72,hr,1694,10987,11155,0.9849,0.9822
50583-7,MCF 10A,10148-101-1,XL147,0.12,uM,LJP5,3,G11,72,hr,1694,10764,11155,0.9649,0.9586
50583-7,MCF 10A,10032-101-1,Saracatinib,0.12,uM,LJP6,1,D11,72,hr,1694,11137,11155,0.9983,0.9980
50583-7,MCF 10A,10032-101-1,Saracatinib,0.12,uM,LJP6,2,D11,72,hr,1694,10153,11155,0.9101,0.8940
50583-7,MCF 10A,10032-101-1,Saracatinib,0.12,uM,LJP6,3,D11,72,hr,1694,10823,11155,0.9702,0.9648
50583-7,MCF 10A,10056-101-1,Selumetinib,0.12,uM,LJP6,1,M11,72,hr,1694,5079,11155,0.4553,0.3577
50583-7,MCF 10A,10056-101-1,Selumetinib,0.12,uM,LJP6,2,M11,72,hr,1694,5027,11155,0.4506,0.3523
50583-7,MCF 10A,10056-101-1,Selumetinib,0.12,uM,LJP6,3,M11,72,hr,1694,4421,11155,0.3963,0.2882
50583-7,MCF 10A,10052-101-1,Sirolimus,0.12,uM,LJP6,1,L17,72,hr,1694,12403,11155,1.1118,1.1318
50583-7,MCF 10A,10052-101-1,Sirolimus,0.12,uM,LJP6,2,L17,72,hr,1694,12573,11155,1.1271,1.1498
50583-7,MCF 10A,10052-101-1,Sirolimus,0.12,uM,LJP6,3,L17,72,hr,1694,12039,11155,1.0792,1.0934
50583-7,MCF 10A,10008-101-1,Sorafenib,0.12,uM,LJP6,1,B11,72,hr,1694,12219,11155,1.0953,1.1124
50583-7,MCF 10A,10008-101-1,Sorafenib,0.12,uM,LJP6,2,B11,72,hr,1694,11307,11155,1.0136,1.0160
50583-7,MCF 10A,10008-101-1,Sorafenib,0.12,uM,LJP6,3,B11,72,hr,1694,11948,11155,1.0710,1.0837
50583-7,MCF 10A,10119-101-1,SU11274,0.12,uM,LJP5,1,J11,72,hr,1694,11001,11155,0.9861,0.9837
50583-7,MCF 10A,10119-101-1,SU11274,0.12,uM,LJP5,2,J11,72,hr,1694,10873,11155,0.9747,0.9701
50583-7,MCF 10A,10119-101-1,SU11274,0.12,uM,LJP5,3,J11,72,hr,1694,10937,11155,0.9804,0.9769
50583-7,MCF 10A,10141-101-1,Fedratinib,0.12,uM,LJP5,1,L05,72,hr,1694,10900,11155,0.9771,0.9730
50583-7,MCF 10A,10141-101-1,Fedratinib,0.12,uM,LJP5,2,L05,72,hr,1694,10242,11155,0.9181,0.9034
50583-7,MCF 10A,10141-101-1,Fedratinib,0.12,uM,LJP5,3,L05,72,hr,1694,10880,11155,0.9753,0.9709
50583-7,MCF 10A,10171-101-1,TGX221,0.12,uM,LJP5,1,H23,72,hr,1694,10942,11155,0.9809,0.9774
50583-7,MCF 10A,10171-101-1,TGX221,0.12,uM,LJP5,2,H23,72,hr,1694,10753,11155,0.9639,0.9574
50583-7,MCF 10A,10171-101-1,TGX221,0.12,uM,LJP5,3,H23,72,hr,1694,10934,11155,0.9801,0.9766
50583-7,MCF 10A,10079-101-1,Torin1,0.12,uM,LJP6,1,O17,72,hr,1694,3406,11155,0.3053,0.1809
50583-7,MCF 10A,10079-101-1,Torin1,0.12,uM,LJP6,2,O17,72,hr,1694,3913,11155,0.3508,0.2345
50583-7,MCF 10A,10079-101-1,Torin1,0.12,uM,LJP6,3,O17,72,hr,1694,4017,11155,0.3601,0.2455
50583-7,MCF 10A,10080-101-1,Torin2,0.12,uM,LJP5,1,I23,72,hr,1694,2891,11155,0.2592,0.1265
50583-7,MCF 10A,10080-101-1,Torin2,0.12,uM,LJP5,2,I23,72,hr,1694,2707,11155,0.2427,0.1070
50583-7,MCF 10A,10080-101-1,Torin2,0.12,uM,LJP5,3,I23,72,hr,1694,2601,11155,0.2332,0.0958
50583-7,MCF 10A,10021-101-1,Tozasertib,0.12,uM,LJP5,1,B17,72,hr,1694,1978,11155,0.1773,0.0300
