Cell HMS LINCS ID,Cell Name,Small Molecule HMS LINCS ID,Small Molecule Name,Small Mol Concentration,Small Mol Conc Unit,LJP Library Plate,Replicate,Assay Well,Timepoint,Timepoint Unit,Total Cell Count Before Treatment,Total Cell Count After Treatment,Total Control Cell Count,Relative Cell Count,Relative Growth Rate After Treatment
50029-3,MCF7,10182-101-1,Linifanib,1.11,uM,LJP6,1,J09,72,hr,1235,4163,4156,1.0016,1.0023
50029-3,MCF7,10182-101-1,Linifanib,1.11,uM,LJP6,2,J09,72,hr,1235,3916,4156,0.9422,0.9178
50029-3,MCF7,10182-101-1,Linifanib,1.11,uM,LJP6,3,J09,72,hr,1235,4412,4156,1.0616,1.0876
50029-3,MCF7,10135-101-1,Linsitinib,1.11,uM,LJP5,1,O21,72,hr,1235,2235,4156,0.5378,0.3422
50029-3,MCF7,10135-101-1,Linsitinib,1.11,uM,LJP5,2,O21,72,hr,1235,2082,4156,0.5009,0.2899
50029-3,MCF7,10135-101-1,Linsitinib,1.11,uM,LJP5,3,O21,72,hr,1235,2437,4156,0.5864,0.4114
50029-3,MCF7,10479-102-1,Mitoxantrone,1.11,uM,LJP5,1,C21,72,hr,1235,1027,4156,0.2471,-0.0713
50029-3,MCF7,10479-102-1,Mitoxantrone,1.11,uM,LJP5,2,C21,72,hr,1235,1058,4156,0.2546,-0.0607
50029-3,MCF7,10479-102-1,Mitoxantrone,1.11,uM,LJP5,3,C21,72,hr,1235,1099,4156,0.2644,-0.0467
50029-3,MCF7,10479-102-1,Mitoxantrone,1.11,uM,LJP6,1,C21,72,hr,1235,1022,4156,0.2459,-0.0731
50029-3,MCF7,10479-102-1,Mitoxantrone,1.11,uM,LJP6,2,C21,72,hr,1235,986,4156,0.2372,-0.0854
50029-3,MCF7,10479-102-1,Mitoxantrone,1.11,uM,LJP6,3,C21,72,hr,1235,956,4156,0.2300,-0.0957
50029-3,MCF7,10057-102-1,MK2206,1.11,uM,LJP6,1,F03,72,hr,1235,1573,4156,0.3785,0.1156
50029-3,MCF7,10057-102-1,MK2206,1.11,uM,LJP6,2,F03,72,hr,1235,1636,4156,0.3936,0.1372
50029-3,MCF7,10057-102-1,MK2206,1.11,uM,LJP6,3,F03,72,hr,1235,1768,4156,0.4254,0.1824
50029-3,MCF7,10018-101-1,Neratinib,1.11,uM,LJP5,1,A15,72,hr,1235,2388,4156,0.5746,0.3946
50029-3,MCF7,10018-101-1,Neratinib,1.11,uM,LJP5,2,A15,72,hr,1235,2561,4156,0.6162,0.4539
50029-3,MCF7,10018-101-1,Neratinib,1.11,uM,LJP5,3,A15,72,hr,1235,2360,4156,0.5678,0.3850
50029-3,MCF7,10099-101-1,Nilotinib,1.11,uM,LJP5,1,N15,72,hr,1235,3657,4156,0.8799,0.8291
50029-3,MCF7,10099-101-1,Nilotinib,1.11,uM,LJP5,2,N15,72,hr,1235,4267,4156,1.0267,1.0379
50029-3,MCF7,10099-101-1,Nilotinib,1.11,uM,LJP5,3,N15,72,hr,1235,4516,4156,1.0866,1.1232
50029-3,MCF7,10151-101-1,Nintedanib,1.11,uM,LJP6,1,H03,72,hr,1235,2225,4156,0.5354,0.3388
50029-3,MCF7,10151-101-1,Nintedanib,1.11,uM,LJP6,2,H03,72,hr,1235,2000,4156,0.4812,0.2618
50029-3,MCF7,10151-101-1,Nintedanib,1.11,uM,LJP6,3,H03,72,hr,1235,2134,4156,0.5135,0.3077
50029-3,MCF7,10061-101-1,NU7441,1.11,uM,LJP5,1,C09,72,hr,1235,3684,4156,0.8864,0.8383
50029-3,MCF7,10061-101-1,NU7441,1.11,uM,LJP5,2,C09,72,hr,1235,3781,4156,0.9097,0.8716
50029-3,MCF7,10061-101-1,NU7441,1.11,uM,LJP5,3,C09,72,hr,1235,3885,4156,0.9348,0.9072
50029-3,MCF7,10232-101-1,Dactolisib,1.11,uM,LJP5,1,M15,72,hr,1235,1353,4156,0.3255,0.0403
50029-3,MCF7,10232-101-1,Dactolisib,1.11,uM,LJP5,2,M15,72,hr,1235,1376,4156,0.3311,0.0481
50029-3,MCF7,10232-101-1,Dactolisib,1.11,uM,LJP5,3,M15,72,hr,1235,1386,4156,0.3335,0.0516
50029-3,MCF7,10024-101-1,NVP-TAE684,1.11,uM,LJP6,1,K15,72,hr,1235,1205,4156,0.2899,-0.0104
50029-3,MCF7,10024-101-1,NVP-TAE684,1.11,uM,LJP6,2,K15,72,hr,1235,925,4156,0.2226,-0.1063
50029-3,MCF7,10024-101-1,NVP-TAE684,1.11,uM,LJP6,3,K15,72,hr,1235,1067,4156,0.2567,-0.0577
50029-3,MCF7,10071-101-1,Palbociclib,1.11,uM,LJP6,1,E15,72,hr,1235,1787,4156,0.4300,0.1889
50029-3,MCF7,10071-101-1,Palbociclib,1.11,uM,LJP6,2,E15,72,hr,1235,1757,4156,0.4228,0.1786
50029-3,MCF7,10071-101-1,Palbociclib,1.11,uM,LJP6,3,E15,72,hr,1235,1838,4156,0.4422,0.2063
50029-3,MCF7,10101-101-1,PD0325901,1.11,uM,LJP5,1,C03,72,hr,1235,2255,4156,0.5426,0.3491
50029-3,MCF7,10101-101-1,PD0325901,1.11,uM,LJP5,2,C03,72,hr,1235,2521,4156,0.6066,0.4402
50029-3,MCF7,10101-101-1,PD0325901,1.11,uM,LJP5,3,C03,72,hr,1235,2530,4156,0.6087,0.4432
50029-3,MCF7,10101-101-1,PD0325901,1.11,uM,LJP6,1,E03,72,hr,1235,2223,4156,0.5349,0.3381
50029-3,MCF7,10101-101-1,PD0325901,1.11,uM,LJP6,2,E03,72,hr,1235,2272,4156,0.5467,0.3549
50029-3,MCF7,10101-101-1,PD0325901,1.11,uM,LJP6,3,E03,72,hr,1235,2259,4156,0.5435,0.3505
50029-3,MCF7,10026-101-1,PD173074,1.11,uM,LJP6,1,I09,72,hr,1235,4642,4156,1.1169,1.1663
50029-3,MCF7,10026-101-1,PD173074,1.11,uM,LJP6,2,I09,72,hr,1235,4466,4156,1.0745,1.1061
50029-3,MCF7,10026-101-1,PD173074,1.11,uM,LJP6,3,I09,72,hr,1235,4970,4156,1.1958,1.2786
50029-3,MCF7,10048-101-1,PD184352,1.11,uM,LJP5,1,L09,72,hr,1235,3127,4156,0.7524,0.6476
50029-3,MCF7,10048-101-1,PD184352,1.11,uM,LJP5,2,L09,72,hr,1235,3352,4156,0.8065,0.7247
50029-3,MCF7,10048-101-1,PD184352,1.11,uM,LJP5,3,L09,72,hr,1235,3384,4156,0.8142,0.7356
50029-3,MCF7,10159-101-1,Pelitinib,1.11,uM,LJP5,1,I15,72,hr,1235,3592,4156,0.8643,0.8068
50029-3,MCF7,10159-101-1,Pelitinib,1.11,uM,LJP5,2,I15,72,hr,1235,3818,4156,0.9186,0.8842
50029-3,MCF7,10159-101-1,Pelitinib,1.11,uM,LJP5,3,I15,72,hr,1235,3710,4156,0.8927,0.8472
50029-3,MCF7,10116-101-1,PF431396,1.11,uM,LJP5,1,E09,72,hr,1235,1404,4156,0.3378,0.0577
50029-3,MCF7,10116-101-1,PF431396,1.11,uM,LJP5,2,E09,72,hr,1235,1485,4156,0.3573,0.0855
50029-3,MCF7,10116-101-1,PF431396,1.11,uM,LJP5,3,E09,72,hr,1235,1421,4156,0.3419,0.0636
50029-3,MCF7,10112-101-1,PF477736,1.11,uM,LJP5,1,J21,72,hr,1235,1657,4156,0.3987,0.1444
50029-3,MCF7,10112-101-1,PF477736,1.11,uM,LJP5,2,J21,72,hr,1235,1801,4156,0.4333,0.1937
50029-3,MCF7,10112-101-1,PF477736,1.11,uM,LJP5,3,J21,72,hr,1235,1848,4156,0.4446,0.2097
50029-3,MCF7,10072-101-1,PF562271,1.11,uM,LJP6,1,F15,72,hr,1235,1520,4156,0.3657,0.0974
50029-3,MCF7,10072-101-1,PF562271,1.11,uM,LJP6,2,F15,72,hr,1235,1763,4156,0.4242,0.1806
50029-3,MCF7,10072-101-1,PF562271,1.11,uM,LJP6,3,F15,72,hr,1235,1490,4156,0.3585,0.0872
50029-3,MCF7,10125-101-1,PHA-665752,1.11,uM,LJP5,1,F15,72,hr,1235,4249,4156,1.0223,1.0318
50029-3,MCF7,10125-101-1,PHA-665752,1.11,uM,LJP5,2,F15,72,hr,1235,4227,4156,1.0170,1.0243
50029-3,MCF7,10125-101-1,PHA-665752,1.11,uM,LJP5,3,F15,72,hr,1235,4180,4156,1.0057,1.0082
50029-3,MCF7,10073-101-1,PHA-793887,1.11,uM,LJP6,1,E21,72,hr,1235,1144,4156,0.2753,-0.0313
50029-3,MCF7,10073-101-1,PHA-793887,1.11,uM,LJP6,2,E21,72,hr,1235,1198,4156,0.2883,-0.0128
50029-3,MCF7,10073-101-1,PHA-793887,1.11,uM,LJP6,3,E21,72,hr,1235,1280,4156,0.3080,0.0153
50029-3,MCF7,10126-101-1,PI103,1.11,uM,LJP6,1,I15,72,hr,1235,1314,4156,0.3162,0.0269
50029-3,MCF7,10126-101-1,PI103,1.11,uM,LJP6,2,I15,72,hr,1235,1182,4156,0.2844,-0.0183
50029-3,MCF7,10126-101-1,PI103,1.11,uM,LJP6,3,I15,72,hr,1235,1173,4156,0.2822,-0.0214
50029-3,MCF7,10049-101-1,PLX-4720,1.11,uM,LJP5,1,K03,72,hr,1235,4251,4156,1.0228,1.0325
50029-3,MCF7,10049-101-1,PLX-4720,1.11,uM,LJP5,2,K03,72,hr,1235,4101,4156,0.9867,0.9811
50029-3,MCF7,10049-101-1,PLX-4720,1.11,uM,LJP5,3,K03,72,hr,1235,4208,4156,1.0125,1.0177
50029-3,MCF7,10075-101-1,QL-X-138,1.11,uM,LJP6,1,F21,72,hr,1235,1721,4156,0.4141,0.1663
50029-3,MCF7,10075-101-1,QL-X-138,1.11,uM,LJP6,2,F21,72,hr,1235,1389,4156,0.3342,0.0526
50029-3,MCF7,10075-101-1,QL-X-138,1.11,uM,LJP6,3,F21,72,hr,1235,1549,4156,0.3727,0.1074
50029-3,MCF7,10077-101-1,QL-XII-47,1.11,uM,LJP6,1,O21,72,hr,1235,969,4156,0.2332,-0.0912
50029-3,MCF7,10077-101-1,QL-XII-47,1.11,uM,LJP6,2,O21,72,hr,1235,914,4156,0.2199,-0.1100
50029-3,MCF7,10077-101-1,QL-XII-47,1.11,uM,LJP6,3,O21,72,hr,1235,972,4156,0.2339,-0.0902
50029-3,MCF7,10480-101-1,Radicicol,1.11,uM,LJP5,1,K09,72,hr,1235,1491,4156,0.3587,0.0875
50029-3,MCF7,10480-101-1,Radicicol,1.11,uM,LJP5,2,K09,72,hr,1235,1627,4156,0.3915,0.1341
50029-3,MCF7,10480-101-1,Radicicol,1.11,uM,LJP5,3,K09,72,hr,1235,1643,4156,0.3953,0.1396
50029-3,MCF7,10480-101-1,Radicicol,1.11,uM,LJP6,1,K09,72,hr,1235,1686,4156,0.4057,0.1543
50029-3,MCF7,10480-101-1,Radicicol,1.11,uM,LJP6,2,K09,72,hr,1235,1544,4156,0.3715,0.1057
50029-3,MCF7,10480-101-1,Radicicol,1.11,uM,LJP6,3,K09,72,hr,1235,1648,4156,0.3965,0.1413
50029-3,MCF7,10001-101-1,Seliciclib,1.11,uM,LJP5,1,J03,72,hr,1235,3327,4156,0.8005,0.7161
50029-3,MCF7,10001-101-1,Seliciclib,1.11,uM,LJP5,2,J03,72,hr,1235,3514,4156,0.8455,0.7801
50029-3,MCF7,10001-101-1,Seliciclib,1.11,uM,LJP5,3,J03,72,hr,1235,3740,4156,0.8999,0.8575
50029-3,MCF7,10138-105-1,Ruxolitinib,1.11,uM,LJP5,1,O15,72,hr,1235,3991,4156,0.9603,0.9435
50029-3,MCF7,10138-105-1,Ruxolitinib,1.11,uM,LJP5,2,O15,72,hr,1235,4316,4156,1.0385,1.0547
50029-3,MCF7,10138-105-1,Ruxolitinib,1.11,uM,LJP5,3,O15,72,hr,1235,4601,4156,1.1070,1.1523
50029-3,MCF7,10148-101-1,XL147,1.11,uM,LJP5,1,G09,72,hr,1235,5067,4156,1.2192,1.3118
50029-3,MCF7,10148-101-1,XL147,1.11,uM,LJP5,2,G09,72,hr,1235,4499,4156,1.0825,1.1174
50029-3,MCF7,10148-101-1,XL147,1.11,uM,LJP5,3,G09,72,hr,1235,3818,4156,0.9186,0.8842
50029-3,MCF7,10032-101-1,Saracatinib,1.11,uM,LJP6,1,D09,72,hr,1235,1555,4156,0.3741,0.1094
50029-3,MCF7,10032-101-1,Saracatinib,1.11,uM,LJP6,2,D09,72,hr,1235,1917,4156,0.4612,0.2334
50029-3,MCF7,10032-101-1,Saracatinib,1.11,uM,LJP6,3,D09,72,hr,1235,1592,4156,0.3831,0.1221
50029-3,MCF7,10056-101-1,Selumetinib,1.11,uM,LJP6,1,M09,72,hr,1235,3115,4156,0.7495,0.6435
50029-3,MCF7,10056-101-1,Selumetinib,1.11,uM,LJP6,2,M09,72,hr,1235,2443,4156,0.5878,0.4135
50029-3,MCF7,10056-101-1,Selumetinib,1.11,uM,LJP6,3,M09,72,hr,1235,2942,4156,0.7079,0.5843
50029-3,MCF7,10052-101-1,Sirolimus,1.11,uM,LJP6,1,L15,72,hr,1235,2576,4156,0.6198,0.4590
50029-3,MCF7,10052-101-1,Sirolimus,1.11,uM,LJP6,2,L15,72,hr,1235,2587,4156,0.6225,0.4628
50029-3,MCF7,10052-101-1,Sirolimus,1.11,uM,LJP6,3,L15,72,hr,1235,2788,4156,0.6708,0.5316
50029-3,MCF7,10008-101-1,Sorafenib,1.11,uM,LJP6,1,B09,72,hr,1235,3864,4156,0.9297,0.9000
50029-3,MCF7,10008-101-1,Sorafenib,1.11,uM,LJP6,2,B09,72,hr,1235,3416,4156,0.8219,0.7466
50029-3,MCF7,10008-101-1,Sorafenib,1.11,uM,LJP6,3,B09,72,hr,1235,3760,4156,0.9047,0.8644
50029-3,MCF7,10119-101-1,SU11274,1.11,uM,LJP5,1,J09,72,hr,1235,3773,4156,0.9078,0.8688
50029-3,MCF7,10119-101-1,SU11274,1.11,uM,LJP5,2,J09,72,hr,1235,3954,4156,0.9514,0.9308
50029-3,MCF7,10119-101-1,SU11274,1.11,uM,LJP5,3,J09,72,hr,1235,3963,4156,0.9535,0.9339
50029-3,MCF7,10141-101-1,Fedratinib,1.11,uM,LJP5,1,L03,72,hr,1235,2418,4156,0.5818,0.4049
50029-3,MCF7,10141-101-1,Fedratinib,1.11,uM,LJP5,2,L03,72,hr,1235,2675,4156,0.6436,0.4929
50029-3,MCF7,10141-101-1,Fedratinib,1.11,uM,LJP5,3,L03,72,hr,1235,2236,4156,0.5380,0.3426
50029-3,MCF7,10171-101-1,TGX221,1.11,uM,LJP5,1,H21,72,hr,1235,3831,4156,0.9218,0.8887
50029-3,MCF7,10171-101-1,TGX221,1.11,uM,LJP5,2,H21,72,hr,1235,4111,4156,0.9891,0.9845
50029-3,MCF7,10171-101-1,TGX221,1.11,uM,LJP5,3,H21,72,hr,1235,4597,4156,1.1061,1.1509
50029-3,MCF7,10079-101-1,Torin1,1.11,uM,LJP6,1,O15,72,hr,1235,1215,4156,0.2923,-0.0070
50029-3,MCF7,10079-101-1,Torin1,1.11,uM,LJP6,2,O15,72,hr,1235,1161,4156,0.2793,-0.0255
50029-3,MCF7,10079-101-1,Torin1,1.11,uM,LJP6,3,O15,72,hr,1235,1180,4156,0.2839,-0.0190
50029-3,MCF7,10080-101-1,Torin2,1.11,uM,LJP5,1,I21,72,hr,1235,1129,4156,0.2716,-0.0364
50029-3,MCF7,10080-101-1,Torin2,1.11,uM,LJP5,2,I21,72,hr,1235,1126,4156,0.2709,-0.0375
50029-3,MCF7,10080-101-1,Torin2,1.11,uM,LJP5,3,I21,72,hr,1235,1176,4156,0.2830,-0.0203
50029-3,MCF7,10021-101-1,Tozasertib,1.11,uM,LJP5,1,B15,72,hr,1235,1364,4156,0.3282,0.0440
50029-3,MCF7,10021-101-1,Tozasertib,1.11,uM,LJP5,2,B15,72,hr,1235,1392,4156,0.3349,0.0536
50029-3,MCF7,10021-101-1,Tozasertib,1.11,uM,LJP5,3,B15,72,hr,1235,1348,4156,0.3243,0.0386
50029-3,MCF7,10142-101-1,Trametinib,1.11,uM,LJP5,1,P21,72,hr,1235,2288,4156,0.5505,0.3604
50029-3,MCF7,10142-101-1,Trametinib,1.11,uM,LJP5,2,P21,72,hr,1235,2152,4156,0.5178,0.3138
50029-3,MCF7,10142-101-1,Trametinib,1.11,uM,LJP5,3,P21,72,hr,1235,2419,4156,0.5820,0.4052
50029-3,MCF7,10111-101-1,TWS119,1.11,uM,LJP5,1,M03,72,hr,1235,3820,4156,0.9191,0.8849
50029-3,MCF7,10111-101-1,TWS119,1.11,uM,LJP5,2,M03,72,hr,1235,4252,4156,1.0231,1.0328
50029-3,MCF7,10111-101-1,TWS119,1.11,uM,LJP5,3,M03,72,hr,1235,3550,4156,0.8542,0.7925
50029-3,MCF7,10068-101-1,Vemurafenib,1.11,uM,LJP5,1,C15,72,hr,1235,4237,4156,1.0194,1.0277
50029-3,MCF7,10068-101-1,Vemurafenib,1.11,uM,LJP5,2,C15,72,hr,1235,4184,4156,1.0067,1.0095
50029-3,MCF7,10068-101-1,Vemurafenib,1.11,uM,LJP5,3,C15,72,hr,1235,3982,4156,0.9581,0.9404
50029-3,MCF7,10481-101-1,Withaferin A,1.11,uM,LJP5,1,G15,72,hr,1235,1587,4156,0.3818,0.1204
50029-3,MCF7,10481-101-1,Withaferin A,1.11,uM,LJP5,2,G15,72,hr,1235,1549,4156,0.3727,0.1074
50029-3,MCF7,10481-101-1,Withaferin A,1.11,uM,LJP5,3,G15,72,hr,1235,1553,4156,0.3737,0.1087
50029-3,MCF7,10481-101-1,Withaferin A,1.11,uM,LJP6,1,G15,72,hr,1235,1279,4156,0.3077,0.0149
50029-3,MCF7,10481-101-1,Withaferin A,1.11,uM,LJP6,2,G15,72,hr,1235,1414,4156,0.3402,0.0612
50029-3,MCF7,10481-101-1,Withaferin A,1.11,uM,LJP6,3,G15,72,hr,1235,1320,4156,0.3176,0.0290
50029-3,MCF7,10064-101-1,WYE-125132,1.11,uM,LJP6,1,L09,72,hr,1235,1789,4156,0.4304,0.1895
50029-3,MCF7,10064-101-1,WYE-125132,1.11,uM,LJP6,2,L09,72,hr,1235,1604,4156,0.3859,0.1262
50029-3,MCF7,10064-101-1,WYE-125132,1.11,uM,LJP6,3,L09,72,hr,1235,1950,4156,0.4692,0.2447
50029-3,MCF7,10084-101-1,WZ3105,1.11,uM,LJP5,1,D21,72,hr,1235,805,4156,0.1937,-0.1474
50029-3,MCF7,10084-101-1,WZ3105,1.11,uM,LJP5,2,D21,72,hr,1235,942,4156,0.2267,-0.1005
50029-3,MCF7,10084-101-1,WZ3105,1.11,uM,LJP5,3,D21,72,hr,1235,966,4156,0.2324,-0.0922
50029-3,MCF7,10086-101-1,XMD11-50,1.11,uM,LJP6,1,P09,72,hr,1235,2061,4156,0.4959,0.2827
50029-3,MCF7,10086-101-1,XMD11-50,1.11,uM,LJP6,2,P09,72,hr,1235,1954,4156,0.4701,0.2460
50029-3,MCF7,10086-101-1,XMD11-50,1.11,uM,LJP6,3,P09,72,hr,1235,2075,4156,0.4993,0.2875
50029-3,MCF7,10149-102-1,Y39983,1.11,uM,LJP6,1,P03,72,hr,1235,3396,4156,0.8171,0.7397
50029-3,MCF7,10149-102-1,Y39983,1.11,uM,LJP6,2,P03,72,hr,1235,3353,4156,0.8068,0.7250
50029-3,MCF7,10149-102-1,Y39983,1.11,uM,LJP6,3,P03,72,hr,1235,3267,4156,0.7861,0.6956
50029-3,MCF7,10109-101-1,YM 201636,1.11,uM,LJP5,1,N09,72,hr,1235,2827,4156,0.6802,0.5449
50029-3,MCF7,10109-101-1,YM 201636,1.11,uM,LJP5,2,N09,72,hr,1235,2965,4156,0.7134,0.5922
50029-3,MCF7,10109-101-1,YM 201636,1.11,uM,LJP5,3,N09,72,hr,1235,3047,4156,0.7331,0.6203
50029-3,MCF7,10053-101-1,ZSTK474,1.11,uM,LJP6,1,M15,72,hr,1235,1385,4156,0.3332,0.0512
50029-3,MCF7,10053-101-1,ZSTK474,1.11,uM,LJP6,2,M15,72,hr,1235,1306,4156,0.3142,0.0242
50029-3,MCF7,10053-101-1,ZSTK474,1.11,uM,LJP6,3,M15,72,hr,1235,1322,4156,0.3181,0.0297
50029-3,MCF7,10133-101-1,Afatinib,3.33,uM,LJP6,1,G20,72,hr,1235,2215,4156,0.5329,0.3354
50029-3,MCF7,10133-101-1,Afatinib,3.33,uM,LJP6,2,G20,72,hr,1235,2392,4156,0.5755,0.3960
50029-3,MCF7,10133-101-1,Afatinib,3.33,uM,LJP6,3,G20,72,hr,1235,2244,4156,0.5399,0.3453
50029-3,MCF7,10035-101-1,Sigma A6730,3.33,uM,LJP5,1,B20,72,hr,1235,2263,4156,0.5445,0.3518
50029-3,MCF7,10035-101-1,Sigma A6730,3.33,uM,LJP5,2,B20,72,hr,1235,2345,4156,0.5642,0.3799
50029-3,MCF7,10035-101-1,Sigma A6730,3.33,uM,LJP5,3,B20,72,hr,1235,2511,4156,0.6042,0.4367
50029-3,MCF7,10011-101-1,Alvocidib,3.33,uM,LJP6,1,A14,72,hr,1235,563,4156,0.1355,-0.2302
50029-3,MCF7,10011-101-1,Alvocidib,3.33,uM,LJP6,2,A14,72,hr,1235,559,4156,0.1345,-0.2316
50029-3,MCF7,10011-101-1,Alvocidib,3.33,uM,LJP6,3,A14,72,hr,1235,505,4156,0.1215,-0.2501
50029-3,MCF7,10004-101-1,AT-7519,3.33,uM,LJP6,1,K02,72,hr,1235,881,4156,0.2120,-0.1213
50029-3,MCF7,10004-101-1,AT-7519,3.33,uM,LJP6,2,K02,72,hr,1235,908,4156,0.2185,-0.1121
50029-3,MCF7,10004-101-1,AT-7519,3.33,uM,LJP6,3,K02,72,hr,1235,891,4156,0.2144,-0.1179
50029-3,MCF7,10158-101-1,AZD 5438,3.33,uM,LJP6,1,J02,72,hr,1235,827,4156,0.1990,-0.1398
50029-3,MCF7,10158-101-1,AZD 5438,3.33,uM,LJP6,2,J02,72,hr,1235,760,4156,0.1829,-0.1628
50029-3,MCF7,10158-101-1,AZD 5438,3.33,uM,LJP6,3,J02,72,hr,1235,750,4156,0.1805,-0.1662
50029-3,MCF7,10059-101-1,AZD-6482,3.33,uM,LJP5,1,I02,72,hr,1235,2709,4156,0.6518,0.5045
50029-3,MCF7,10059-101-1,AZD-6482,3.33,uM,LJP5,2,I02,72,hr,1235,2764,4156,0.6650,0.5234
50029-3,MCF7,10059-101-1,AZD-6482,3.33,uM,LJP5,3,I02,72,hr,1235,2968,4156,0.7141,0.5932
50029-3,MCF7,10006-101-1,AZD7762,3.33,uM,LJP6,1,L02,72,hr,1235,1118,4156,0.2690,-0.0402
50029-3,MCF7,10006-101-1,AZD7762,3.33,uM,LJP6,2,L02,72,hr,1235,993,4156,0.2389,-0.0830
50029-3,MCF7,10006-101-1,AZD7762,3.33,uM,LJP6,3,L02,72,hr,1235,1060,4156,0.2550,-0.0600
50029-3,MCF7,10007-101-1,AZD8055,3.33,uM,LJP6,1,A08,72,hr,1235,1388,4156,0.3340,0.0523
50029-3,MCF7,10007-101-1,AZD8055,3.33,uM,LJP6,2,A08,72,hr,1235,1154,4156,0.2777,-0.0279
50029-3,MCF7,10007-101-1,AZD8055,3.33,uM,LJP6,3,A08,72,hr,1235,1184,4156,0.2849,-0.0176
50029-3,MCF7,10164-101-1,AZD8330,3.33,uM,LJP5,1,G20,72,hr,1235,2166,4156,0.5212,0.3186
50029-3,MCF7,10164-101-1,AZD8330,3.33,uM,LJP5,2,G20,72,hr,1235,2342,4156,0.5635,0.3789
50029-3,MCF7,10164-101-1,AZD8330,3.33,uM,LJP5,3,G20,72,hr,1235,2457,4156,0.5912,0.4183
50029-3,MCF7,10067-101-1,Barasertib,3.33,uM,LJP5,1,D08,72,hr,1235,1630,4156,0.3922,0.1351
50029-3,MCF7,10067-101-1,Barasertib,3.33,uM,LJP5,2,D08,72,hr,1235,1542,4156,0.3710,0.1050
50029-3,MCF7,10067-101-1,Barasertib,3.33,uM,LJP5,3,D08,72,hr,1235,1633,4156,0.3929,0.1361
50029-3,MCF7,10041-101-1,BI-2536,3.33,uM,LJP6,1,D14,72,hr,1235,1407,4156,0.3385,0.0588
50029-3,MCF7,10041-101-1,BI-2536,3.33,uM,LJP6,2,D14,72,hr,1235,1458,4156,0.3508,0.0762
50029-3,MCF7,10041-101-1,BI-2536,3.33,uM,LJP6,3,D14,72,hr,1235,1321,4156,0.3178,0.0293
50029-3,MCF7,10028-102-1,BMS345541,3.33,uM,LJP6,1,D02,72,hr,1235,944,4156,0.2271,-0.0998
50029-3,MCF7,10028-102-1,BMS345541,3.33,uM,LJP6,2,D02,72,hr,1235,997,4156,0.2399,-0.0816
50029-3,MCF7,10028-102-1,BMS345541,3.33,uM,LJP6,3,D02,72,hr,1235,985,4156,0.2370,-0.0857
50029-3,MCF7,10132-101-1,SNS-032,3.33,uM,LJP6,1,H14,72,hr,1235,516,4156,0.1242,-0.2463
50029-3,MCF7,10132-101-1,SNS-032,3.33,uM,LJP6,2,H14,72,hr,1235,557,4156,0.1340,-0.2323
50029-3,MCF7,10132-101-1,SNS-032,3.33,uM,LJP6,3,H14,72,hr,1235,664,4156,0.1598,-0.1956
50029-3,MCF7,10234-101-1,GDC-0980,3.33,uM,LJP5,1,K20,72,hr,1235,1120,4156,0.2695,-0.0395
50029-3,MCF7,10234-101-1,GDC-0980,3.33,uM,LJP5,2,K20,72,hr,1235,1203,4156,0.2895,-0.0111
50029-3,MCF7,10234-101-1,GDC-0980,3.33,uM,LJP5,3,K20,72,hr,1235,1179,4156,0.2837,-0.0193
50029-3,MCF7,10122-101-1,NVP-AEW541,3.33,uM,LJP5,1,E14,72,hr,1235,2326,4156,0.5597,0.3734
50029-3,MCF7,10122-101-1,NVP-AEW541,3.33,uM,LJP5,2,E14,72,hr,1235,2121,4156,0.5103,0.3032
50029-3,MCF7,10122-101-1,NVP-AEW541,3.33,uM,LJP5,3,E14,72,hr,1235,2190,4156,0.5269,0.3268
50029-3,MCF7,10046-101-1,SB590885,3.33,uM,LJP5,1,L14,72,hr,1235,4484,4156,1.0789,1.1122
50029-3,MCF7,10046-101-1,SB590885,3.33,uM,LJP5,2,L14,72,hr,1235,5054,4156,1.2160,1.3074
50029-3,MCF7,10046-101-1,SB590885,3.33,uM,LJP5,3,L14,72,hr,1235,4564,4156,1.0981,1.1396
50029-3,MCF7,10190-101-1,PIK-93,3.33,uM,LJP5,1,K14,72,hr,1235,2325,4156,0.5594,0.3731
50029-3,MCF7,10190-101-1,PIK-93,3.33,uM,LJP5,2,K14,72,hr,1235,2555,4156,0.6148,0.4518
50029-3,MCF7,10190-101-1,PIK-93,3.33,uM,LJP5,3,K14,72,hr,1235,2436,4156,0.5861,0.4111
50029-3,MCF7,10031-101-1,KIN001-043,3.33,uM,LJP6,1,C08,72,hr,1235,3556,4156,0.8556,0.7945
50029-3,MCF7,10031-101-1,KIN001-043,3.33,uM,LJP6,2,C08,72,hr,1235,3282,4156,0.7897,0.7007
50029-3,MCF7,10031-101-1,KIN001-043,3.33,uM,LJP6,3,C08,72,hr,1235,3475,4156,0.8361,0.7668
50029-3,MCF7,10233-101-1,Alpelisib,3.33,uM,LJP5,1,N02,72,hr,1235,1655,4156,0.3982,0.1437
50029-3,MCF7,10233-101-1,Alpelisib,3.33,uM,LJP5,2,N02,72,hr,1235,1654,4156,0.3980,0.1433
50029-3,MCF7,10233-101-1,Alpelisib,3.33,uM,LJP5,3,N02,72,hr,1235,1787,4156,0.4300,0.1889
50029-3,MCF7,10161-101-1,Luminespib,3.33,uM,LJP5,1,H14,72,hr,1235,1347,4156,0.3241,0.0382
