Cell HMS LINCS ID,Cell Name,Small Molecule HMS LINCS ID,Small Molecule Name,Small Mol Concentration (uM),Total Cell Count Before Treatment,Total Cell Count After Treatment,Total Control Cell Count,Normalized Growth Rate Inhibition Value,Assay Plate,Assay Well,Biological Replicate
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.00043333,824,11505,11178,1.0154,1,L07,2
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0013333,824,11959,11178,1.0362,1,J13,2
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0013333,824,11924,11178,1.0346,1,M19,2
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0033333,824,12393,11178,1.0556,1,J06,2
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0033333,824,11775,11178,1.0278,1,N09,2
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0053333,824,11197,11178,1.0009,1,E21,2
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0053333,824,11353,11178,1.0083,1,G18,2
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.01,824,11496,11178,1.0150,1,F04,2
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.01,824,12112,11178,1.0431,1,F13,2
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.018,824,13271,11178,1.0934,1,K03,2
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.018,824,13069,11178,1.0848,1,N03,2
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.031623,824,13889,11178,1.1189,1,I06,2
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.031623,824,12602,11178,1.0648,1,M17,2
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.056234,824,12209,11178,1.0475,1,I13,2
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.056234,824,11491,11178,1.0147,1,K13,2
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.1,824,8562,11178,0.8631,1,D18,2
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.1,824,8864,11178,0.8804,1,F14,2
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.1,824,9187,11178,0.8983,1,N05,2
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.17783,824,7387,11178,0.7914,1,N06,2
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.17783,824,7550,11178,0.8018,1,N20,2
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.31623,824,3042,11178,0.4150,1,H15,2
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.31623,824,3513,11178,0.4702,1,I20,2
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.56234,824,1942,11178,0.2558,1,L11,2
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.56234,824,1847,11178,0.2392,1,L13,2
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,1,824,1345,11178,0.1390,1,E14,2
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,1,824,1440,11178,0.1598,1,H08,2
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,3.1623,824,1018,11178,0.0576,1,D13,2
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,3.1623,824,1024,11178,0.0593,1,L09,2
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,4.3333e-05,824,11166,11178,0.9994,1,E18,2
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,4.3333e-05,824,11690,11178,1.0239,1,I16,2
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00013333,824,11711,11178,1.0249,1,H07,2
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00013333,824,10628,11178,0.9733,1,I09,2
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.0002,824,10991,11178,0.9910,1,E06,2
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.0002,824,10732,11178,0.9785,1,N18,2
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00033333,824,10862,11178,0.9848,1,F07,2
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00033333,824,11401,11178,1.0105,1,M05,2
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00053333,824,8987,11178,0.8873,1,F12,2
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00053333,824,10258,11178,0.9548,1,G07,2
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.001,824,6554,11178,0.7353,1,C18,2
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.001,824,5670,11178,0.6697,1,D19,2
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.0018,824,5490,11178,0.6555,1,I22,2
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.0018,824,5289,11178,0.6391,1,L06,2
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.0031623,824,2637,11178,0.3622,1,F15,2
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.0031623,824,1916,11178,0.2513,1,G13,2
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.0031623,824,2290,11178,0.3121,1,M22,2
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.0056234,824,997,11178,0.0518,1,C16,2
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.0056234,824,1089,11178,0.0768,1,K11,2
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.01,824,521,11178,-0.1149,1,C13,2
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.01,824,614,11178,-0.0754,1,F05,2
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.017783,824,460,11178,-0.1437,1,D04,2
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.017783,824,382,11178,-0.1850,1,G20,2
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.031623,824,403,11178,-0.1733,1,G05,2
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.031623,824,324,11178,-0.2199,1,M08,2
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.1,824,276,11178,-0.2525,1,C04,2
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.1,824,250,11178,-0.2719,1,D20,2
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,824,316,11178,-0.2251,1,H14,2
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,824,290,11178,-0.2426,1,M21,2
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.0010833,824,10523,11178,0.9681,1,H22,2
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.0010833,824,11663,11178,1.0227,1,M20,2
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.0033333,824,11153,11178,0.9988,1,G11,2
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.0033333,824,10824,11178,0.9829,1,K19,2
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.01,824,10719,11178,0.9778,1,M11,2
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.01,824,10779,11178,0.9808,1,N14,2
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.031667,824,7570,11178,0.8031,1,C14,2
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.031667,824,10615,11178,0.9727,1,F08,2
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.056667,824,6446,11178,0.7277,1,G19,2
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.056667,824,7597,11178,0.8048,1,I05,2
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.1,824,6551,11178,0.7351,1,D15,2
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.1,824,9421,11178,0.9111,1,L10,2
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.17783,824,6438,11178,0.7271,1,J09,2
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.17783,824,9883,11178,0.9356,1,N16,2
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,824,2632,11178,0.3615,1,H20,2
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,824,3547,11178,0.4739,1,N15,2
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,824,3210,11178,0.4353,1,K14,2
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,824,3247,11178,0.4397,1,N07,2
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,824,1515,11178,0.1756,1,F21,2
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,824,2930,11178,0.4009,1,I17,2
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,824,2828,11178,0.3878,1,I18,2
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,824,1649,11178,0.2024,1,F11,2
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,824,2605,11178,0.3578,1,J08,2
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,3.1623,824,1725,11178,0.2169,1,E10,2
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,3.1623,824,2250,11178,0.3059,1,M09,2
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,5.6234,824,1430,11178,0.1577,1,C10,2
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,5.6234,824,1911,11178,0.2504,1,I08,2
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,10,824,1473,11178,0.1668,1,K15,2
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,10,824,1400,11178,0.1512,1,L16,2
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,824,12622,11178,1.0656,1,G22,2
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,824,13079,11178,1.0853,1,J19,2
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,824,11927,11178,1.0348,1,N10,2
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,824,12201,11178,1.0471,1,N21,2
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00033333,824,13732,11178,1.1125,1,I12,2
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00033333,824,12970,11178,1.0806,1,K07,2
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00066667,824,12061,11178,1.0408,1,C19,2
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00066667,824,11953,11178,1.0359,1,D12,2
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.001,824,12095,11178,1.0424,1,H11,2
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.001,824,12458,11178,1.0585,1,M13,2
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.0016667,824,10216,11178,0.9527,1,C03,2
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.0016667,824,10544,11178,0.9692,1,N08,2
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.003,824,8171,11178,0.8401,1,E20,2
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.003,824,8265,11178,0.8457,1,H05,2
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.003,824,8467,11178,0.8576,1,I21,2
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.0056667,824,6003,11178,0.6953,1,I11,2
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.0056667,824,5948,11178,0.6911,1,N13,2
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.01,824,3330,11178,0.4494,1,H06,2
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.01,824,3663,11178,0.4866,1,M14,2
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.017783,824,2218,11178,0.3010,1,D08,2
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.017783,824,2219,11178,0.3011,1,N22,2
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.031623,824,1869,11178,0.2431,1,D07,2
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.031623,824,2039,11178,0.2722,1,L22,2
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.1,824,2016,11178,0.2684,1,L03,2
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.1,824,1666,11178,0.2057,1,L05,2
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.31623,824,1732,11178,0.2182,1,D06,2
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.31623,824,1766,11178,0.2245,1,H10,2
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,1,824,1623,11178,0.1973,1,E15,2
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,1,824,1754,11178,0.2223,1,K06,2
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.0033333,824,11027,11178,0.9928,1,C12,2
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.0033333,824,11306,11178,1.0060,1,H03,2
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.01,824,10916,11178,0.9874,1,J11,2
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.01,824,11467,11178,1.0136,1,J15,2
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.031667,824,11005,11178,0.9917,1,E16,2
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.031667,824,11496,11178,1.0150,1,L04,2
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.1,824,9134,11178,0.8954,1,G06,2
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.1,824,8967,11178,0.8862,1,M18,2
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.17783,824,7731,11178,0.8132,1,E12,2
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.17783,824,8081,11178,0.8347,1,F19,2
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.31623,824,6054,11178,0.6991,1,H21,2
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.31623,824,5604,11178,0.6645,1,K08,2
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.56234,824,3820,11178,0.5033,1,L12,2
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.56234,824,4212,11178,0.5429,1,L20,2
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,1,824,2089,11178,0.2804,1,F20,2
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,1,824,1947,11178,0.2567,1,G21,2
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,1.7783,824,1249,11178,0.1167,1,D16,2
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,1.7783,824,1239,11178,0.1144,1,G03,2
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,3.1623,824,843,11178,0.0059,1,C15,2
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,3.1623,824,806,11178,-0.0060,1,K17,2
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,3.1623,824,795,11178,-0.0097,1,L19,2
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,5.6234,824,586,11178,-0.0868,1,C07,2
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,5.6234,824,665,11178,-0.0556,1,E07,2
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,10,824,728,11178,-0.0326,1,C11,2
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,10,824,646,11178,-0.0628,1,E19,2
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,10,824,740,11178,-0.0284,1,I19,2
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,10,824,695,11178,-0.0444,1,K04,2
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.0033333,824,13134,11814,1.0559,2,J09,2
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.0033333,824,11714,11814,0.9956,2,M22,2
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.01,824,12123,11814,1.0135,2,J15,2
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.01,824,11272,11814,0.9757,2,N11,2
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.031667,824,11854,11814,1.0018,2,G12,2
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.031667,824,11638,11814,0.9922,2,M19,2
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.1,824,11277,11814,0.9759,2,E10,2
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.1,824,11425,11814,0.9826,2,N14,2
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.31623,824,10846,11814,0.9560,2,D11,2
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.31623,824,12000,11814,1.0081,2,M21,2
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.56234,824,10802,11814,0.9539,2,D07,2
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.56234,824,12466,11814,1.0282,2,J20,2
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1,824,10514,11814,0.9402,2,C16,2
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1,824,12016,11814,1.0088,2,J19,2
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1.7783,824,10602,11814,0.9444,2,G08,2
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1.7783,824,10796,11814,0.9536,2,M04,2
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,3.1623,824,9721,11814,0.9010,2,H12,2
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,3.1623,824,10892,11814,0.9581,2,I14,2
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,5.6234,824,10131,11814,0.9216,2,J07,2
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,5.6234,824,8257,11814,0.8219,2,M10,2
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,10,824,8202,11814,0.8187,2,C21,2
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,10,824,6535,11814,0.7143,2,D19,2
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,10,824,7689,11814,0.7884,2,G20,2
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,10,824,8550,11814,0.8385,2,J10,2
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,10,824,7570,11814,0.7812,2,N07,2
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.0010833,824,12251,11814,1.0190,2,L17,2
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.0010833,824,11365,11814,0.9799,2,N15,2
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.0033333,824,11615,11814,0.9912,2,H11,2
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.0033333,824,11935,11814,1.0053,2,K13,2
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.01,824,12872,11814,1.0452,2,F15,2
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.01,824,13081,11814,1.0538,2,N08,2
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.018333,824,11119,11814,0.9687,2,E19,2
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.018333,824,12029,11814,1.0094,2,I17,2
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.031667,824,11857,11814,1.0019,2,E06,2
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.031667,824,12595,11814,1.0336,2,I11,2
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.056667,824,10390,11814,0.9342,2,E17,2
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.056667,824,10921,11814,0.9595,2,J17,2
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.1,824,8850,11814,0.8551,2,K22,2
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.1,824,9115,11814,0.8694,2,N04,2
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.17783,824,6280,11814,0.6966,2,C22,2
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.17783,824,6332,11814,0.7002,2,F04,2
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.31623,824,5866,11814,0.6667,2,H19,2
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.31623,824,6304,11814,0.6983,2,H20,2
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.31623,824,6517,11814,0.7130,2,K06,2
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.56234,824,4602,11814,0.5647,2,L07,2
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.56234,824,5084,11814,0.6058,2,L09,2
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,1,824,4085,11814,0.5169,2,D16,2
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,1,824,4308,11814,0.5380,2,K11,2
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,1.7783,824,3146,11814,0.4171,2,F13,2
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,1.7783,824,3678,11814,0.4760,2,L16,2
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,3.1623,824,1931,11814,0.2480,2,C15,2
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,3.1623,824,1838,11814,0.2321,2,E18,2
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,10,824,1101,11814,0.0782,2,F05,2
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,10,824,1116,11814,0.0820,2,N03,2
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0010833,824,11363,11814,0.9798,2,E12,2
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0010833,824,10392,11814,0.9343,2,E15,2
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0033333,824,11188,11814,0.9718,2,D12,2
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0033333,824,11653,11814,0.9929,2,L11,2
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.01,824,11147,11814,0.9700,2,E09,2
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.01,824,10771,11814,0.9524,2,H16,2
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,824,11647,11814,0.9926,2,J08,2
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,824,10791,11814,0.9534,2,M07,2
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,824,10824,11814,0.9549,2,J16,2
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,824,10102,11814,0.9201,2,L14,2
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,824,9139,11814,0.8707,2,F14,2
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,824,8378,11814,0.8288,2,H04,2
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,824,6395,11814,0.7046,2,E05,2
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,824,7554,11814,0.7802,2,I13,2
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.17783,824,4064,11814,0.5148,2,C14,2
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.17783,824,5302,11814,0.6234,2,J21,2
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.31623,824,3425,11814,0.4489,2,D04,2
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.31623,824,3367,11814,0.4424,2,G03,2
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.31623,824,3296,11814,0.4344,2,M06,2
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.56234,824,2503,11814,0.3352,2,J06,2
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.56234,824,1895,11814,0.2419,2,L03,2
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,1,824,1318,11814,0.1299,2,E13,2
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,1,824,1307,11814,0.1274,2,M05,2
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,1.7783,824,773,11814,-0.0167,2,F20,2
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,1.7783,824,827,11814,0.0008,2,N10,2
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,3.1623,824,871,11814,0.0144,2,J04,2
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,3.1623,824,739,11814,-0.0281,2,M15,2
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,10,824,811,11814,-0.0043,2,F18,2
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,10,824,749,11814,-0.0247,2,L13,2
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.00043333,824,11129,11814,0.9691,2,G05,2
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.00043333,824,12096,11814,1.0123,2,H08,2
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0013333,824,11738,11814,0.9966,2,E03,2
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0013333,824,12417,11814,1.0261,2,F06,2
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0033333,824,10934,11814,0.9601,2,C08,2
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0033333,824,11322,11814,0.9780,2,D15,2
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0053333,824,10618,11814,0.9452,2,D17,2
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0053333,824,12912,11814,1.0468,2,I21,2
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.01,824,11403,11814,0.9816,2,D22,2
