Cell HMS LINCS ID,Cell Name,Small Molecule HMS LINCS ID,Small Molecule Name,Small Mol Concentration (uM),Total Cell Count Before Treatment,Total Cell Count After Treatment,Total Control Cell Count,Normalized Growth Rate Inhibition Value,Assay Plate,Assay Well,Biological Replicate
50583-9,MCF 10A,10018-101-5,Neratinib,0.0053333,583,4619,4863,0.9665,1,G18,1
50583-9,MCF 10A,10018-101-5,Neratinib,0.01,583,4311,4863,0.9227,1,F04,1
50583-9,MCF 10A,10018-101-5,Neratinib,0.01,583,4708,4863,0.9789,1,F13,1
50583-9,MCF 10A,10018-101-5,Neratinib,0.018,583,3928,4863,0.8651,1,K03,1
50583-9,MCF 10A,10018-101-5,Neratinib,0.018,583,4453,4863,0.9432,1,N03,1
50583-9,MCF 10A,10018-101-5,Neratinib,0.031623,583,3442,4863,0.7863,1,I06,1
50583-9,MCF 10A,10018-101-5,Neratinib,0.031623,583,3018,4863,0.7111,1,M17,1
50583-9,MCF 10A,10018-101-5,Neratinib,0.056234,583,2344,4863,0.5754,1,I13,1
50583-9,MCF 10A,10018-101-5,Neratinib,0.056234,583,1795,4863,0.4438,1,K13,1
50583-9,MCF 10A,10018-101-5,Neratinib,0.1,583,1406,4863,0.3330,1,D18,1
50583-9,MCF 10A,10018-101-5,Neratinib,0.1,583,1503,4863,0.3624,1,F14,1
50583-9,MCF 10A,10018-101-5,Neratinib,0.1,583,1176,4863,0.2574,1,N05,1
50583-9,MCF 10A,10018-101-5,Neratinib,0.17783,583,937,4863,0.1674,1,N06,1
50583-9,MCF 10A,10018-101-5,Neratinib,0.17783,583,1097,4863,0.2291,1,N20,1
50583-9,MCF 10A,10018-101-5,Neratinib,0.31623,583,712,4863,0.0672,1,H15,1
50583-9,MCF 10A,10018-101-5,Neratinib,0.31623,583,806,4863,0.1113,1,I20,1
50583-9,MCF 10A,10018-101-5,Neratinib,0.56234,583,792,4863,0.1050,1,L11,1
50583-9,MCF 10A,10018-101-5,Neratinib,0.56234,583,676,4863,0.0492,1,L13,1
50583-9,MCF 10A,10018-101-5,Neratinib,3.1623,583,420,4863,-0.1020,1,D13,1
50583-9,MCF 10A,10018-101-5,Neratinib,3.1623,583,493,4863,-0.0537,1,L09,1
50583-9,MCF 10A,10018-101-5,Neratinib,1,583,608,4863,0.0135,1,E14,1
50583-9,MCF 10A,10018-101-5,Neratinib,1,583,575,4863,-0.0048,1,H08,1
50583-9,MCF 10A,10071-101-2,Palbociclib,0.0010833,583,4480,4863,0.9470,1,H22,1
50583-9,MCF 10A,10071-101-2,Palbociclib,0.0010833,583,5313,4863,1.0586,1,M20,1
50583-9,MCF 10A,10071-101-2,Palbociclib,0.0033333,583,3341,4863,0.7690,1,G11,1
50583-9,MCF 10A,10071-101-2,Palbociclib,0.0033333,583,4518,4863,0.9524,1,K19,1
50583-9,MCF 10A,10071-101-2,Palbociclib,0.01,583,4875,4863,1.0015,1,M11,1
50583-9,MCF 10A,10071-101-2,Palbociclib,0.01,583,4621,4863,0.9668,1,N14,1
50583-9,MCF 10A,10071-101-2,Palbociclib,0.031667,583,3848,4863,0.8526,1,C14,1
50583-9,MCF 10A,10071-101-2,Palbociclib,0.031667,583,3808,4863,0.8463,1,F08,1
50583-9,MCF 10A,10071-101-2,Palbociclib,0.056667,583,3447,4863,0.7871,1,G19,1
50583-9,MCF 10A,10071-101-2,Palbociclib,0.056667,583,2768,4863,0.6634,1,I05,1
50583-9,MCF 10A,10071-101-2,Palbociclib,0.1,583,3391,4863,0.7776,1,D15,1
50583-9,MCF 10A,10071-101-2,Palbociclib,0.1,583,2437,4863,0.5956,1,L10,1
50583-9,MCF 10A,10071-101-2,Palbociclib,0.17783,583,2717,4863,0.6534,1,J09,1
50583-9,MCF 10A,10071-101-2,Palbociclib,0.17783,583,2471,4863,0.6028,1,N16,1
50583-9,MCF 10A,10071-101-2,Palbociclib,0.31623,583,980,4863,0.1847,1,H20,1
50583-9,MCF 10A,10071-101-2,Palbociclib,0.31623,583,1207,4863,0.2681,1,N15,1
50583-9,MCF 10A,10071-101-2,Palbociclib,0.56234,583,1492,4863,0.3591,1,K14,1
50583-9,MCF 10A,10071-101-2,Palbociclib,0.56234,583,1275,4863,0.2911,1,N07,1
50583-9,MCF 10A,10071-101-2,Palbociclib,1.7783,583,973,4863,0.1819,1,F11,1
50583-9,MCF 10A,10071-101-2,Palbociclib,1.7783,583,1141,4863,0.2450,1,J08,1
50583-9,MCF 10A,10071-101-2,Palbociclib,3.1623,583,892,4863,0.1488,1,E10,1
50583-9,MCF 10A,10071-101-2,Palbociclib,3.1623,583,966,4863,0.1791,1,M09,1
50583-9,MCF 10A,10071-101-2,Palbociclib,5.6234,583,884,4863,0.1454,1,C10,1
50583-9,MCF 10A,10071-101-2,Palbociclib,5.6234,583,897,4863,0.1509,1,I08,1
50583-9,MCF 10A,10071-101-2,Palbociclib,1,583,923,4863,0.1617,1,F21,1
50583-9,MCF 10A,10071-101-2,Palbociclib,1,583,1332,4863,0.3097,1,I17,1
50583-9,MCF 10A,10071-101-2,Palbociclib,1,583,1225,4863,0.2743,1,I18,1
50583-9,MCF 10A,10071-101-2,Palbociclib,10,583,874,4863,0.1411,1,K15,1
50583-9,MCF 10A,10071-101-2,Palbociclib,10,583,867,4863,0.1381,1,L16,1
50583-9,MCF 10A,10102-101-7,Taxol,4.3333e-05,583,4642,4863,0.9697,1,E18,1
50583-9,MCF 10A,10102-101-7,Taxol,4.3333e-05,583,5886,4863,1.1287,1,I16,1
50583-9,MCF 10A,10102-101-7,Taxol,0.00013333,583,5233,4863,1.0484,1,H07,1
50583-9,MCF 10A,10102-101-7,Taxol,0.00013333,583,5669,4863,1.1027,1,I09,1
50583-9,MCF 10A,10102-101-7,Taxol,0.0002,583,4529,4863,0.9539,1,E06,1
50583-9,MCF 10A,10102-101-7,Taxol,0.0002,583,5157,4863,1.0387,1,N18,1
50583-9,MCF 10A,10102-101-7,Taxol,0.00033333,583,4804,4863,0.9920,1,F07,1
50583-9,MCF 10A,10102-101-7,Taxol,0.00033333,583,4606,4863,0.9647,1,M05,1
50583-9,MCF 10A,10102-101-7,Taxol,0.00053333,583,5022,4863,1.0211,1,F12,1
50583-9,MCF 10A,10102-101-7,Taxol,0.00053333,583,5049,4863,1.0246,1,G07,1
50583-9,MCF 10A,10102-101-7,Taxol,0.001,583,3810,4863,0.8466,1,C18,1
50583-9,MCF 10A,10102-101-7,Taxol,0.001,583,3207,4863,0.7454,1,D19,1
50583-9,MCF 10A,10102-101-7,Taxol,0.0018,583,3081,4863,0.7227,1,I22,1
50583-9,MCF 10A,10102-101-7,Taxol,0.0018,583,2619,4863,0.6336,1,L06,1
50583-9,MCF 10A,10102-101-7,Taxol,0.0031623,583,1627,4863,0.3982,1,F15,1
50583-9,MCF 10A,10102-101-7,Taxol,0.0031623,583,1495,4863,0.3600,1,G13,1
50583-9,MCF 10A,10102-101-7,Taxol,0.0031623,583,1649,4863,0.4043,1,M22,1
50583-9,MCF 10A,10102-101-7,Taxol,0.0056234,583,1328,4863,0.3084,1,C16,1
50583-9,MCF 10A,10102-101-7,Taxol,0.0056234,583,1317,4863,0.3048,1,K11,1
50583-9,MCF 10A,10102-101-7,Taxol,0.01,583,1141,4863,0.2450,1,C13,1
50583-9,MCF 10A,10102-101-7,Taxol,0.01,583,855,4863,0.1330,1,F05,1
50583-9,MCF 10A,10102-101-7,Taxol,0.017783,583,746,4863,0.0836,1,D04,1
50583-9,MCF 10A,10102-101-7,Taxol,0.017783,583,727,4863,0.0745,1,G20,1
50583-9,MCF 10A,10102-101-7,Taxol,0.031623,583,558,4863,-0.0146,1,G05,1
50583-9,MCF 10A,10102-101-7,Taxol,0.031623,583,692,4863,0.0573,1,M08,1
50583-9,MCF 10A,10102-101-7,Taxol,0.1,583,484,4863,-0.0593,1,C04,1
50583-9,MCF 10A,10102-101-7,Taxol,0.1,583,468,4863,-0.0696,1,D20,1
50583-9,MCF 10A,10102-101-7,Taxol,0.31623,583,352,4863,-0.1524,1,H14,1
50583-9,MCF 10A,10102-101-7,Taxol,0.31623,583,469,4863,-0.0690,1,M21,1
50583-9,MCF 10A,10142-101-4,Trametinib,0.00021667,583,4394,4863,0.9347,1,G22,1
50583-9,MCF 10A,10142-101-4,Trametinib,0.00021667,583,4888,4863,1.0033,1,J19,1
50583-9,MCF 10A,10142-101-4,Trametinib,0.00021667,583,5265,4863,1.0525,1,N10,1
50583-9,MCF 10A,10142-101-4,Trametinib,0.00021667,583,4817,4863,0.9937,1,N21,1
50583-9,MCF 10A,10142-101-4,Trametinib,0.00033333,583,5916,4863,1.1323,1,I12,1
50583-9,MCF 10A,10142-101-4,Trametinib,0.00033333,583,4874,4863,1.0014,1,K07,1
50583-9,MCF 10A,10142-101-4,Trametinib,0.00066667,583,4002,4863,0.8765,1,C19,1
50583-9,MCF 10A,10142-101-4,Trametinib,0.00066667,583,4005,4863,0.8770,1,D12,1
50583-9,MCF 10A,10142-101-4,Trametinib,0.001,583,3682,4863,0.8261,1,H11,1
50583-9,MCF 10A,10142-101-4,Trametinib,0.001,583,3996,4863,0.8756,1,M13,1
50583-9,MCF 10A,10142-101-4,Trametinib,0.0016667,583,2400,4863,0.5876,1,C03,1
50583-9,MCF 10A,10142-101-4,Trametinib,0.0016667,583,2855,4863,0.6803,1,N08,1
50583-9,MCF 10A,10142-101-4,Trametinib,0.003,583,1811,4863,0.4480,1,E20,1
50583-9,MCF 10A,10142-101-4,Trametinib,0.003,583,1643,4863,0.4027,1,H05,1
50583-9,MCF 10A,10142-101-4,Trametinib,0.003,583,1718,4863,0.4233,1,I21,1
50583-9,MCF 10A,10142-101-4,Trametinib,0.0056667,583,1409,4863,0.3339,1,I11,1
50583-9,MCF 10A,10142-101-4,Trametinib,0.0056667,583,1378,4863,0.3243,1,N13,1
50583-9,MCF 10A,10142-101-4,Trametinib,0.01,583,966,4863,0.1791,1,H06,1
50583-9,MCF 10A,10142-101-4,Trametinib,0.01,583,1098,4863,0.2295,1,M14,1
50583-9,MCF 10A,10142-101-4,Trametinib,0.017783,583,918,4863,0.1596,1,D08,1
50583-9,MCF 10A,10142-101-4,Trametinib,0.017783,583,884,4863,0.1454,1,N22,1
50583-9,MCF 10A,10142-101-4,Trametinib,0.031623,583,760,4863,0.0902,1,D07,1
50583-9,MCF 10A,10142-101-4,Trametinib,0.031623,583,816,4863,0.1158,1,L22,1
50583-9,MCF 10A,10142-101-4,Trametinib,0.1,583,718,4863,0.0701,1,L03,1
50583-9,MCF 10A,10142-101-4,Trametinib,0.1,583,669,4863,0.0457,1,L05,1
50583-9,MCF 10A,10142-101-4,Trametinib,0.31623,583,761,4863,0.0906,1,D06,1
50583-9,MCF 10A,10142-101-4,Trametinib,0.31623,583,685,4863,0.0538,1,H10,1
50583-9,MCF 10A,10142-101-4,Trametinib,1,583,775,4863,0.0972,1,E15,1
50583-9,MCF 10A,10142-101-4,Trametinib,1,583,752,4863,0.0864,1,K06,1
50583-9,MCF 10A,10282-101-4,Vorinostat,0.0033333,583,4838,4863,0.9966,1,C12,1
50583-9,MCF 10A,10282-101-4,Vorinostat,0.0033333,583,4555,4863,0.9576,1,H03,1
50583-9,MCF 10A,10282-101-4,Vorinostat,0.01,583,5037,4863,1.0230,1,J11,1
50583-9,MCF 10A,10282-101-4,Vorinostat,0.01,583,5172,4863,1.0406,1,J15,1
50583-9,MCF 10A,10282-101-4,Vorinostat,0.031667,583,5108,4863,1.0323,1,E16,1
50583-9,MCF 10A,10282-101-4,Vorinostat,0.031667,583,4596,4863,0.9633,1,L04,1
50583-9,MCF 10A,10282-101-4,Vorinostat,0.1,583,4034,4863,0.8814,1,G06,1
50583-9,MCF 10A,10282-101-4,Vorinostat,0.1,583,4306,4863,0.9220,1,M18,1
50583-9,MCF 10A,10282-101-4,Vorinostat,0.17783,583,3747,4863,0.8365,1,E12,1
50583-9,MCF 10A,10282-101-4,Vorinostat,0.17783,583,3910,4863,0.8623,1,F19,1
50583-9,MCF 10A,10282-101-4,Vorinostat,0.31623,583,2512,4863,0.6115,1,H21,1
50583-9,MCF 10A,10282-101-4,Vorinostat,0.31623,583,3180,4863,0.7406,1,K08,1
50583-9,MCF 10A,10282-101-4,Vorinostat,0.56234,583,2496,4863,0.6081,1,L12,1
50583-9,MCF 10A,10282-101-4,Vorinostat,0.56234,583,2243,4863,0.5529,1,L20,1
50583-9,MCF 10A,10282-101-4,Vorinostat,1.7783,583,1058,4863,0.2147,1,D16,1
50583-9,MCF 10A,10282-101-4,Vorinostat,1.7783,583,1153,4863,0.2493,1,G03,1
50583-9,MCF 10A,10282-101-4,Vorinostat,3.1623,583,789,4863,0.1036,1,C15,1
50583-9,MCF 10A,10282-101-4,Vorinostat,3.1623,583,779,4863,0.0990,1,K17,1
50583-9,MCF 10A,10282-101-4,Vorinostat,3.1623,583,760,4863,0.0902,1,L19,1
50583-9,MCF 10A,10282-101-4,Vorinostat,5.6234,583,649,4863,0.0353,1,C07,1
50583-9,MCF 10A,10282-101-4,Vorinostat,5.6234,583,613,4863,0.0162,1,E07,1
50583-9,MCF 10A,10282-101-4,Vorinostat,1,583,1455,4863,0.3480,1,F20,1
50583-9,MCF 10A,10282-101-4,Vorinostat,1,583,1679,4863,0.4126,1,G21,1
50583-9,MCF 10A,10282-101-4,Vorinostat,10,583,587,4863,0.0019,1,C11,1
50583-9,MCF 10A,10282-101-4,Vorinostat,10,583,574,4863,-0.0054,1,E19,1
50583-9,MCF 10A,10282-101-4,Vorinostat,10,583,579,4863,-0.0026,1,I19,1
50583-9,MCF 10A,10282-101-4,Vorinostat,10,583,569,4863,-0.0083,1,K04,1
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.0033333,799,10870,11595,0.9668,1,H18,1
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.0033333,799,12220,11595,1.0274,1,M07,1
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.01,799,11483,11595,0.9950,1,H19,1
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.01,799,12729,11595,1.0490,1,J03,1
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.031667,799,11713,11595,1.0052,1,D11,1
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.031667,799,11393,11595,0.9909,1,K22,1
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.1,799,10595,11595,0.9538,1,F06,1
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.1,799,12257,11595,1.0290,1,M16,1
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.31623,799,11518,11595,0.9965,1,I07,1
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.31623,799,11789,11595,1.0086,1,N11,1
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.56234,799,11634,11595,1.0017,1,L14,1
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,0.56234,799,10551,11595,0.9517,1,M04,1
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1.7783,799,10743,11595,0.9608,1,F10,1
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1.7783,799,10306,11595,0.9398,1,G17,1
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,3.1623,799,9156,11595,0.8813,1,G10,1
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,3.1623,799,9704,11595,0.9098,1,K12,1
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,5.6234,799,8034,11595,0.8186,1,H16,1
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,5.6234,799,8444,11595,0.8422,1,J14,1
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1,799,11468,11595,0.9943,1,I03,1
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,1,799,11809,11595,1.0095,1,J17,1
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,10,799,6574,11595,0.7265,1,C05,1
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,10,799,5996,11595,0.6858,1,C20,1
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,10,799,5600,11595,0.6562,1,F22,1
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,10,799,6091,11595,0.6927,1,H04,1
51124-1,MCF 10A-H2B-mCherry,10233-101-4,Alpelisib,10,799,6951,11595,0.7516,1,I04,1
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.0010833,799,11357,11595,0.9893,1,D09,1
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.0010833,799,11764,11595,1.0075,1,K18,1
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.0033333,799,12760,11595,1.0502,1,L18,1
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.0033333,799,12662,11595,1.0462,1,M15,1
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.01,799,11103,11595,0.9776,1,E09,1
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.01,799,11831,11595,1.0105,1,J07,1
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.018333,799,11366,11595,0.9897,1,C22,1
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.018333,799,11825,11595,1.0102,1,G16,1
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.031667,799,12114,11595,1.0228,1,I15,1
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.031667,799,10268,11595,0.9380,1,M03,1
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.056667,799,9234,11595,0.8854,1,D14,1
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.056667,799,10445,11595,0.9466,1,E11,1
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.1,799,8170,11595,0.8265,1,D10,1
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.1,799,6891,11595,0.7477,1,M06,1
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.17783,799,4235,11595,0.5405,1,E22,1
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.17783,799,5230,11595,0.6271,1,G15,1
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.31623,799,4572,11595,0.5714,1,G09,1
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.31623,799,4217,11595,0.5388,1,H12,1
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.31623,799,3939,11595,0.5118,1,L08,1
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.56234,799,3663,11595,0.4836,1,J22,1
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,0.56234,799,3767,11595,0.4944,1,L15,1
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,1.7783,799,2671,11595,0.3670,1,H17,1
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,1.7783,799,2458,11595,0.3379,1,L17,1
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,3.1623,799,1352,11595,0.1459,1,C21,1
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,3.1623,799,1391,11595,0.1544,1,N12,1
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,1,799,2951,11595,0.4028,1,E05,1
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,1,799,3414,11595,0.4568,1,G04,1
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,10,799,814,11595,0.0047,1,E13,1
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,10,799,871,11595,0.0225,1,K20,1
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0010833,799,13302,11595,1.0725,1,I10,1
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0010833,799,11586,11595,0.9996,1,N17,1
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0033333,799,11779,11595,1.0082,1,C08,1
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0033333,799,11788,11595,1.0086,1,N04,1
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.01,799,11477,11595,0.9947,1,E03,1
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.01,799,11512,11595,0.9963,1,J05,1
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,799,10933,11595,0.9698,1,C09,1
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,799,11225,11595,0.9833,1,M12,1
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,799,9658,11595,0.9075,1,C06,1
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,799,10348,11595,0.9419,1,K10,1
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,799,9326,11595,0.8902,1,J16,1
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,799,9197,11595,0.8834,1,K21,1
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,799,7030,11595,0.7567,1,H13,1
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,799,8018,11595,0.8176,1,J10,1
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.17783,799,5531,11595,0.6509,1,J04,1
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.17783,799,4579,11595,0.5720,1,N19,1
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.31623,799,3143,11595,0.4259,1,E08,1
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.31623,799,3020,11595,0.4112,1,E17,1
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.31623,799,4010,11595,0.5189,1,J21,1
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.56234,799,1568,11595,0.1908,1,D03,1
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.56234,799,1557,11595,0.1886,1,D05,1
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,1.7783,799,875,11595,0.0237,1,J12,1
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,1.7783,799,775,11595,-0.0080,1,M10,1
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,3.1623,799,693,11595,-0.0364,1,D17,1
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,3.1623,799,774,11595,-0.0084,1,G08,1
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,1,799,1061,11595,0.0761,1,F03,1
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,1,799,1175,11595,0.1050,1,L21,1
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,10,799,772,11595,-0.0090,1,J18,1
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,10,799,766,11595,-0.0110,1,J20,1
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.00043333,799,12590,11595,1.0431,1,I14,1
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.00043333,799,11977,11595,1.0169,1,L07,1
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0013333,799,12268,11595,1.0295,1,J13,1
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0013333,799,12099,11595,1.0222,1,M19,1
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0033333,799,11684,11595,1.0040,1,J06,1
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0033333,799,11633,11595,1.0017,1,N09,1
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0053333,799,11720,11595,1.0056,1,E21,1
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.0053333,799,12004,11595,1.0180,1,G18,1
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.01,799,12371,11595,1.0339,1,F04,1
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.01,799,12129,11595,1.0235,1,F13,1
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.018,799,12041,11595,1.0197,1,K03,1
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.018,799,12438,11595,1.0367,1,N03,1
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.031623,799,11739,11595,1.0064,1,I06,1
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.031623,799,12523,11595,1.0403,1,M17,1
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.056234,799,11493,11595,0.9954,1,I13,1
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.056234,799,9836,11595,0.9165,1,K13,1
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.1,799,6164,11595,0.6979,1,D18,1
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.1,799,6744,11595,0.7379,1,F14,1
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.1,799,5922,11595,0.6804,1,N05,1
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.17783,799,4635,11595,0.5770,1,N06,1
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.17783,799,4694,11595,0.5821,1,N20,1
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.31623,799,2224,11595,0.3037,1,H15,1
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.31623,799,2690,11595,0.3695,1,I20,1
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.56234,799,1286,11595,0.1311,1,L11,1
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.56234,799,1263,11595,0.1258,1,L13,1
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,3.1623,799,921,11595,0.0374,1,D13,1
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,3.1623,799,819,11595,0.0063,1,L09,1
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,1,799,1095,11595,0.0849,1,E14,1
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,1,799,1049,11595,0.0729,1,H08,1
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.0010833,799,9943,11595,0.9219,1,H22,1
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.0010833,799,11620,11595,1.0011,1,M20,1
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.0033333,799,11305,11595,0.9869,1,G11,1
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.0033333,799,11955,11595,1.0159,1,K19,1
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.01,799,8446,11595,0.8423,1,M11,1
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.01,799,12096,11595,1.0220,1,N14,1
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.031667,799,9636,11595,0.9063,1,C14,1
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.031667,799,8138,11595,0.8247,1,F08,1
